seed,n_dealers,risk_factor,reluctance,volume_share,mean_faced_spread,max_dealer_net,mean_dealer_net
0,2,0.0,1.0,0.5833333333333334,0.040000000000000036,4.0,3.5
1,2,0.0,1.0,0.16666666666666666,0.040000000000000036,1.0,1.0
2,2,0.0,1.0,0.5833333333333334,0.040000000000000036,4.0,3.5
3,2,0.0,1.0,0.75,0.040000000000000036,5.0,4.5
4,2,0.0,1.0,0.6666666666666666,0.040000000000000036,4.0,4.0
5,2,0.0,1.0,0.6666666666666666,0.040000000000000036,4.0,4.0
6,2,0.0,1.0,0.5833333333333334,0.040000000000000036,4.0,3.5
7,2,0.0,1.0,0.6666666666666666,0.040000000000000036,4.0,4.0
8,2,0.0,1.0,0.25,0.040000000000000036,2.0,1.5
9,2,0.0,1.0,0.6666666666666666,0.040000000000000036,4.0,4.0
10,2,0.0,1.0,0.5833333333333334,0.040000000000000036,4.0,3.5
11,2,0.0,1.0,0.6666666666666666,0.040000000000000036,4.0,4.0
12,2,0.0,1.0,0.5833333333333334,0.040000000000000036,4.0,3.5
13,2,0.0,1.0,0.5833333333333334,0.040000000000000036,4.0,3.5
14,2,0.0,1.0,0.5,0.040000000000000036,3.0,3.0
15,2,0.0,1.0,0.5,0.040000000000000036,3.0,3.0
16,2,0.0,1.0,0.5833333333333334,0.040000000000000036,4.0,3.5
17,2,0.0,1.0,0.25,0.040000000000000036,2.0,1.5
18,2,0.0,1.0,0.25,0.040000000000000036,2.0,1.5
19,2,0.0,1.0,0.5,0.040000000000000036,3.0,3.0
20,2,0.0,1.0,0.75,0.040000000000000036,5.0,4.5
21,2,0.0,1.0,0.6666666666666666,0.040000000000000036,4.0,4.0
22,2,0.0,1.0,0.5,0.040000000000000036,3.0,3.0
23,2,0.0,1.0,0.4166666666666667,0.040000000000000036,3.0,2.5
24,2,0.0,1.0,0.5,0.040000000000000036,3.0,3.0
25,2,0.0,1.0,0.5,0.040000000000000036,3.0,3.0
26,2,0.0,1.0,0.6666666666666666,0.040000000000000036,4.0,4.0
27,2,0.0,1.0,0.3333333333333333,0.040000000000000036,2.0,2.0
28,2,0.0,1.0,0.6666666666666666,0.040000000000000036,4.0,4.0
29,2,0.0,1.0,0.75,0.040000000000000036,5.0,4.5
30,2,0.0,1.0,0.75,0.040000000000000036,5.0,4.5
31,2,0.0,1.0,0.5,0.040000000000000036,3.0,3.0
32,2,0.0,1.0,0.5,0.040000000000000036,3.0,3.0
33,2,0.0,1.0,0.75,0.040000000000000036,5.0,4.5
34,2,0.0,1.0,0.4166666666666667,0.040000000000000036,3.0,2.5
35,2,0.0,1.0,0.5833333333333334,0.040000000000000036,4.0,3.5
36,2,0.0,1.0,0.3333333333333333,0.040000000000000036,2.0,2.0
37,2,0.0,1.0,0.5,0.040000000000000036,3.0,3.0
38,2,0.0,1.0,0.5,0.040000000000000036,3.0,3.0
39,2,0.0,1.0,0.5,0.040000000000000036,3.0,3.0
40,2,0.0,1.0,0.75,0.040000000000000036,5.0,4.5
41,2,0.0,1.0,0.5833333333333334,0.040000000000000036,4.0,3.5
42,2,0.0,1.0,0.3333333333333333,0.040000000000000036,2.0,2.0
43,2,0.0,1.0,0.5,0.040000000000000036,3.0,3.0
44,2,0.0,1.0,0.5,0.040000000000000036,3.0,3.0
45,2,0.0,1.0,0.75,0.040000000000000036,5.0,4.5
46,2,0.0,1.0,0.5,0.040000000000000036,3.0,3.0
47,2,0.0,1.0,0.5,0.040000000000000036,3.0,3.0
48,2,0.0,1.0,0.5833333333333334,0.040000000000000036,4.0,3.5
49,2,0.0,1.0,0.4166666666666667,0.040000000000000036,3.0,2.5
0,2,0.05,1.0,0.5,0.10428571428571434,3.0,3.0
1,2,0.05,1.0,0.16666666666666666,0.040000000000000036,1.0,1.0
2,2,0.05,1.0,0.5,0.10428571428571434,3.0,3.0
3,2,0.05,1.0,0.6666666666666666,0.12888888888888894,4.0,4.0
4,2,0.05,1.0,0.5,0.11500000000000005,3.0,3.0
5,2,0.05,1.0,0.5833333333333334,0.11500000000000005,4.0,3.5
6,2,0.05,1.0,0.5833333333333334,0.10428571428571434,4.0,3.5
7,2,0.05,1.0,0.5,0.11500000000000005,3.0,3.0
8,2,0.05,1.0,0.25,0.05666666666666672,2.0,1.5
9,2,0.05,1.0,0.5,0.11500000000000005,3.0,3.0
10,2,0.05,1.0,0.5,0.10428571428571434,3.0,3.0
11,2,0.05,1.0,0.5,0.11500000000000005,3.0,3.0
12,2,0.05,1.0,0.4166666666666667,0.09714285714285723,3.0,2.5
13,2,0.05,1.0,0.5,0.10428571428571434,3.0,3.0
14,2,0.05,1.0,0.4166666666666667,0.09000000000000008,3.0,2.5
15,2,0.05,1.0,0.5,0.09000000000000008,3.0,3.0
16,2,0.05,1.0,0.5,0.10428571428571434,3.0,3.0
17,2,0.05,1.0,0.25,0.05666666666666672,2.0,1.5
18,2,0.05,1.0,0.25,0.05666666666666672,2.0,1.5
19,2,0.05,1.0,0.5,0.09000000000000008,3.0,3.0
20,2,0.05,1.0,0.5833333333333334,0.12333333333333336,4.0,3.5
21,2,0.05,1.0,0.5833333333333334,0.11500000000000005,4.0,3.5
22,2,0.05,1.0,0.4166666666666667,0.09000000000000008,3.0,2.5
23,2,0.05,1.0,0.4166666666666667,0.08000000000000007,3.0,2.5
24,2,0.05,1.0,0.4166666666666667,0.09000000000000008,3.0,2.5
25,2,0.05,1.0,0.5,0.09000000000000008,3.0,3.0
26,2,0.05,1.0,0.6666666666666666,0.11500000000000005,4.0,4.0
27,2,0.05,1.0,0.3333333333333333,0.06500000000000006,2.0,2.0
28,2,0.05,1.0,0.5833333333333334,0.11500000000000005,4.0,3.5
29,2,0.05,1.0,0.5833333333333334,0.12333333333333336,4.0,3.5
30,2,0.05,1.0,0.6666666666666666,0.12888888888888894,4.0,4.0
31,2,0.05,1.0,0.4166666666666667,0.09000000000000008,3.0,2.5
32,2,0.05,1.0,0.5,0.09000000000000008,3.0,3.0
33,2,0.05,1.0,0.5833333333333334,0.12333333333333336,4.0,3.5
34,2,0.05,1.0,0.4166666666666667,0.08000000000000007,3.0,2.5
35,2,0.05,1.0,0.5833333333333334,0.10428571428571434,4.0,3.5
36,2,0.05,1.0,0.3333333333333333,0.06500000000000006,2.0,2.0
37,2,0.05,1.0,0.4166666666666667,0.09000000000000008,3.0,2.5
38,2,0.05,1.0,0.4166666666666667,0.09000000000000008,3.0,2.5
39,2,0.05,1.0,0.4166666666666667,0.09000000000000008,3.0,2.5
40,2,0.05,1.0,0.6666666666666666,0.12888888888888894,4.0,4.0
41,2,0.05,1.0,0.5,0.10428571428571434,3.0,3.0
42,2,0.05,1.0,0.3333333333333333,0.06500000000000006,2.0,2.0
43,2,0.05,1.0,0.4166666666666667,0.09000000000000008,3.0,2.5
44,2,0.05,1.0,0.5,0.09000000000000008,3.0,3.0
45,2,0.05,1.0,0.5,0.12333333333333336,3.0,3.0
46,2,0.05,1.0,0.4166666666666667,0.09000000000000008,3.0,2.5
47,2,0.05,1.0,0.5,0.09000000000000008,3.0,3.0
48,2,0.05,1.0,0.3333333333333333,0.09714285714285723,2.0,2.0
49,2,0.05,1.0,0.25,0.07000000000000006,2.0,1.5
0,2,0.1,1.0,0.4166666666666667,0.15428571428571433,3.0,2.5
1,2,0.1,1.0,0.16666666666666666,0.040000000000000036,1.0,1.0
2,2,0.1,1.0,0.5,0.16857142857142862,3.0,3.0
3,2,0.1,1.0,0.5,0.20666666666666672,3.0,3.0
4,2,0.1,1.0,0.3333333333333333,0.16500000000000004,2.0,2.0
5,2,0.1,1.0,0.5,0.19000000000000006,3.0,3.0
6,2,0.1,1.0,0.5,0.16857142857142862,3.0,3.0
7,2,0.1,1.0,0.4166666666666667,0.16500000000000004,3.0,2.5
8,2,0.1,1.0,0.16666666666666666,0.0733333333333334,1.0,1.0
9,2,0.1,1.0,0.3333333333333333,0.16500000000000004,2.0,2.0
10,2,0.1,1.0,0.5,0.16857142857142862,3.0,3.0
11,2,0.1,1.0,0.3333333333333333,0.16500000000000004,2.0,2.0
12,2,0.1,1.0,0.3333333333333333,0.15428571428571433,2.0,2.0
13,2,0.1,1.0,0.4166666666666667,0.15428571428571433,3.0,2.5
14,2,0.1,1.0,0.3333333333333333,0.14000000000000004,2.0,2.0
15,2,0.1,1.0,0.4166666666666667,0.14000000000000004,3.0,2.5
16,2,0.1,1.0,0.5,0.16857142857142862,3.0,3.0
17,2,0.1,1.0,0.25,0.0733333333333334,2.0,1.5
18,2,0.1,1.0,0.25,0.0733333333333334,2.0,1.5
19,2,0.1,1.0,0.3333333333333333,0.14000000000000004,2.0,2.0
20,2,0.1,1.0,0.5,0.20666666666666672,3.0,3.0
21,2,0.1,1.0,0.5,0.19000000000000006,3.0,3.0
22,2,0.1,1.0,0.4166666666666667,0.14000000000000004,3.0,2.5
23,2,0.1,1.0,0.4166666666666667,0.12000000000000006,3.0,2.5
24,2,0.1,1.0,0.4166666666666667,0.14000000000000004,3.0,2.5
25,2,0.1,1.0,0.4166666666666667,0.14000000000000004,3.0,2.5
26,2,0.1,1.0,0.5,0.19000000000000006,3.0,3.0
27,2,0.1,1.0,0.25,0.09000000000000008,2.0,1.5
28,2,0.1,1.0,0.5,0.19000000000000006,3.0,3.0
29,2,0.1,1.0,0.5,0.20666666666666672,3.0,3.0
30,2,0.1,1.0,0.5,0.20666666666666672,3.0,3.0
31,2,0.1,1.0,0.4166666666666667,0.14000000000000004,3.0,2.5
32,2,0.1,1.0,0.3333333333333333,0.14000000000000004,2.0,2.0
33,2,0.1,1.0,0.5,0.20666666666666672,3.0,3.0
34,2,0.1,1.0,0.3333333333333333,0.12000000000000006,2.0,2.0
35,2,0.1,1.0,0.5,0.16857142857142862,3.0,3.0
36,2,0.1,1.0,0.3333333333333333,0.09000000000000008,2.0,2.0
37,2,0.1,1.0,0.4166666666666667,0.14000000000000004,3.0,2.5
38,2,0.1,1.0,0.25,0.10666666666666676,2.0,1.5
39,2,0.1,1.0,0.3333333333333333,0.14000000000000004,2.0,2.0
40,2,0.1,1.0,0.5,0.20666666666666672,3.0,3.0
41,2,0.1,1.0,0.3333333333333333,0.15428571428571433,2.0,2.0
42,2,0.1,1.0,0.3333333333333333,0.09000000000000008,2.0,2.0
43,2,0.1,1.0,0.3333333333333333,0.14000000000000004,2.0,2.0
44,2,0.1,1.0,0.4166666666666667,0.14000000000000004,3.0,2.5
45,2,0.1,1.0,0.4166666666666667,0.17333333333333337,3.0,2.5
46,2,0.1,1.0,0.3333333333333333,0.14000000000000004,2.0,2.0
47,2,0.1,1.0,0.3333333333333333,0.14000000000000004,2.0,2.0
48,2,0.1,1.0,0.25,0.11142857142857153,2.0,1.5
49,2,0.1,1.0,0.25,0.10000000000000009,2.0,1.5
0,2,0.2,1.0,0.3333333333333333,0.26857142857142857,2.0,2.0
1,2,0.2,1.0,0.16666666666666666,0.040000000000000036,1.0,1.0
2,2,0.2,1.0,0.3333333333333333,0.26857142857142857,2.0,2.0
3,2,0.2,1.0,0.3333333333333333,0.30666666666666664,2.0,2.0
4,2,0.2,1.0,0.16666666666666666,0.19,1.0,1.0
5,2,0.2,1.0,0.3333333333333333,0.29,2.0,2.0
6,2,0.2,1.0,0.3333333333333333,0.26857142857142857,2.0,2.0
7,2,0.2,1.0,0.3333333333333333,0.29,2.0,2.0
8,2,0.2,1.0,0.16666666666666666,0.10666666666666669,1.0,1.0
9,2,0.2,1.0,0.25,0.19,2.0,1.5
10,2,0.2,1.0,0.3333333333333333,0.26857142857142857,2.0,2.0
11,2,0.2,1.0,0.16666666666666666,0.19,1.0,1.0
12,2,0.2,1.0,0.3333333333333333,0.26857142857142857,2.0,2.0
13,2,0.2,1.0,0.3333333333333333,0.26857142857142857,2.0,2.0
14,2,0.2,1.0,0.3333333333333333,0.24,2.0,2.0
15,2,0.2,1.0,0.3333333333333333,0.24,2.0,2.0
16,2,0.2,1.0,0.3333333333333333,0.26857142857142857,2.0,2.0
17,2,0.2,1.0,0.25,0.10666666666666669,2.0,1.5
18,2,0.2,1.0,0.25,0.10666666666666669,2.0,1.5
19,2,0.2,1.0,0.3333333333333333,0.24,2.0,2.0
20,2,0.2,1.0,0.3333333333333333,0.30666666666666664,2.0,2.0
21,2,0.2,1.0,0.3333333333333333,0.29,2.0,2.0
22,2,0.2,1.0,0.3333333333333333,0.24,2.0,2.0
23,2,0.2,1.0,0.3333333333333333,0.2,2.0,2.0
24,2,0.2,1.0,0.3333333333333333,0.24,2.0,2.0
25,2,0.2,1.0,0.3333333333333333,0.24,2.0,2.0
26,2,0.2,1.0,0.3333333333333333,0.29,2.0,2.0
27,2,0.2,1.0,0.16666666666666666,0.14,1.0,1.0
28,2,0.2,1.0,0.3333333333333333,0.29,2.0,2.0
29,2,0.2,1.0,0.3333333333333333,0.30666666666666664,2.0,2.0
30,2,0.2,1.0,0.3333333333333333,0.30666666666666664,2.0,2.0
31,2,0.2,1.0,0.3333333333333333,0.24,2.0,2.0
32,2,0.2,1.0,0.25,0.17333333333333334,2.0,1.5
33,2,0.2,1.0,0.3333333333333333,0.30666666666666664,2.0,2.0
34,2,0.2,1.0,0.25,0.16,2.0,1.5
35,2,0.2,1.0,0.3333333333333333,0.26857142857142857,2.0,2.0
36,2,0.2,1.0,0.25,0.14,2.0,1.5
37,2,0.2,1.0,0.25,0.17333333333333334,2.0,1.5
38,2,0.2,1.0,0.25,0.17333333333333334,2.0,1.5
39,2,0.2,1.0,0.25,0.17333333333333334,2.0,1.5
40,2,0.2,1.0,0.3333333333333333,0.30666666666666664,2.0,2.0
41,2,0.2,1.0,0.16666666666666666,0.18285714285714286,1.0,1.0
42,2,0.2,1.0,0.25,0.14,2.0,1.5
43,2,0.2,1.0,0.3333333333333333,0.24,2.0,2.0
44,2,0.2,1.0,0.3333333333333333,0.24,2.0,2.0
45,2,0.2,1.0,0.25,0.19555555555555557,2.0,1.5
46,2,0.2,1.0,0.3333333333333333,0.24,2.0,2.0
47,2,0.2,1.0,0.3333333333333333,0.24,2.0,2.0
48,2,0.2,1.0,0.25,0.18285714285714286,2.0,1.5
49,2,0.2,1.0,0.16666666666666666,0.16,1.0,1.0
0,4,0.0,1.0,0.5833333333333334,0.040000000000000036,2.0,1.75
1,4,0.0,1.0,0.16666666666666666,0.040000000000000036,1.0,0.5
2,4,0.0,1.0,0.5833333333333334,0.040000000000000036,2.0,1.75
3,4,0.0,1.0,0.75,0.040000000000000036,3.0,2.25
4,4,0.0,1.0,0.6666666666666666,0.040000000000000036,2.0,2.0
5,4,0.0,1.0,0.6666666666666666,0.040000000000000036,2.0,2.0
6,4,0.0,1.0,0.5833333333333334,0.040000000000000036,2.0,1.75
7,4,0.0,1.0,0.6666666666666666,0.040000000000000036,2.0,2.0
8,4,0.0,1.0,0.25,0.040000000000000036,1.0,0.75
9,4,0.0,1.0,0.6666666666666666,0.040000000000000036,2.0,2.0
10,4,0.0,1.0,0.5833333333333334,0.040000000000000036,2.0,1.75
11,4,0.0,1.0,0.6666666666666666,0.040000000000000036,2.0,2.0
12,4,0.0,1.0,0.5833333333333334,0.040000000000000036,2.0,1.75
13,4,0.0,1.0,0.5833333333333334,0.040000000000000036,2.0,1.75
14,4,0.0,1.0,0.5,0.040000000000000036,2.0,1.5
15,4,0.0,1.0,0.5,0.040000000000000036,2.0,1.5
16,4,0.0,1.0,0.5833333333333334,0.040000000000000036,2.0,1.75
17,4,0.0,1.0,0.25,0.040000000000000036,1.0,0.75
18,4,0.0,1.0,0.25,0.040000000000000036,1.0,0.75
19,4,0.0,1.0,0.5,0.040000000000000036,2.0,1.5
20,4,0.0,1.0,0.75,0.040000000000000036,3.0,2.25
21,4,0.0,1.0,0.6666666666666666,0.040000000000000036,2.0,2.0
22,4,0.0,1.0,0.5,0.040000000000000036,2.0,1.5
23,4,0.0,1.0,0.4166666666666667,0.040000000000000036,2.0,1.25
24,4,0.0,1.0,0.5,0.040000000000000036,2.0,1.5
25,4,0.0,1.0,0.5,0.040000000000000036,2.0,1.5
26,4,0.0,1.0,0.6666666666666666,0.040000000000000036,2.0,2.0
27,4,0.0,1.0,0.3333333333333333,0.040000000000000036,1.0,1.0
28,4,0.0,1.0,0.6666666666666666,0.040000000000000036,2.0,2.0
29,4,0.0,1.0,0.75,0.040000000000000036,3.0,2.25
30,4,0.0,1.0,0.75,0.040000000000000036,3.0,2.25
31,4,0.0,1.0,0.5,0.040000000000000036,2.0,1.5
32,4,0.0,1.0,0.5,0.040000000000000036,2.0,1.5
33,4,0.0,1.0,0.75,0.040000000000000036,3.0,2.25
34,4,0.0,1.0,0.4166666666666667,0.040000000000000036,2.0,1.25
35,4,0.0,1.0,0.5833333333333334,0.040000000000000036,2.0,1.75
36,4,0.0,1.0,0.3333333333333333,0.040000000000000036,1.0,1.0
37,4,0.0,1.0,0.5,0.040000000000000036,2.0,1.5
38,4,0.0,1.0,0.5,0.040000000000000036,2.0,1.5
39,4,0.0,1.0,0.5,0.040000000000000036,2.0,1.5
40,4,0.0,1.0,0.75,0.040000000000000036,3.0,2.25
41,4,0.0,1.0,0.5833333333333334,0.040000000000000036,2.0,1.75
42,4,0.0,1.0,0.3333333333333333,0.040000000000000036,1.0,1.0
43,4,0.0,1.0,0.5,0.040000000000000036,2.0,1.5
44,4,0.0,1.0,0.5,0.040000000000000036,2.0,1.5
45,4,0.0,1.0,0.75,0.040000000000000036,3.0,2.25
46,4,0.0,1.0,0.5,0.040000000000000036,2.0,1.5
47,4,0.0,1.0,0.5,0.040000000000000036,2.0,1.5
48,4,0.0,1.0,0.5833333333333334,0.040000000000000036,2.0,1.75
49,4,0.0,1.0,0.4166666666666667,0.040000000000000036,2.0,1.25
0,4,0.05,1.0,0.5833333333333334,0.061428571428571485,2.0,1.75
1,4,0.05,1.0,0.16666666666666666,0.040000000000000036,1.0,0.5
2,4,0.05,1.0,0.5,0.061428571428571485,2.0,1.5
3,4,0.05,1.0,0.75,0.0733333333333334,3.0,2.25
4,4,0.05,1.0,0.5833333333333334,0.06500000000000006,2.0,1.75
5,4,0.05,1.0,0.6666666666666666,0.06500000000000006,2.0,2.0
6,4,0.05,1.0,0.5833333333333334,0.061428571428571485,2.0,1.75
7,4,0.05,1.0,0.6666666666666666,0.06500000000000006,2.0,2.0
8,4,0.05,1.0,0.25,0.040000000000000036,1.0,0.75
9,4,0.05,1.0,0.6666666666666666,0.06500000000000006,2.0,2.0
10,4,0.05,1.0,0.5833333333333334,0.061428571428571485,2.0,1.75
11,4,0.05,1.0,0.6666666666666666,0.06500000000000006,2.0,2.0
12,4,0.05,1.0,0.5,0.061428571428571485,2.0,1.5
13,4,0.05,1.0,0.5,0.061428571428571485,2.0,1.5
14,4,0.05,1.0,0.5,0.05666666666666672,2.0,1.5
15,4,0.05,1.0,0.5,0.05666666666666672,2.0,1.5
16,4,0.05,1.0,0.5833333333333334,0.061428571428571485,2.0,1.75
17,4,0.05,1.0,0.25,0.040000000000000036,1.0,0.75
18,4,0.05,1.0,0.25,0.040000000000000036,1.0,0.75
19,4,0.05,1.0,0.5,0.05666666666666672,2.0,1.5
20,4,0.05,1.0,0.6666666666666666,0.0733333333333334,2.0,2.0
21,4,0.05,1.0,0.6666666666666666,0.06500000000000006,2.0,2.0
22,4,0.05,1.0,0.5,0.05666666666666672,2.0,1.5
23,4,0.05,1.0,0.4166666666666667,0.050000000000000044,2.0,1.25
24,4,0.05,1.0,0.5,0.05666666666666672,2.0,1.5
25,4,0.05,1.0,0.5,0.05666666666666672,2.0,1.5
26,4,0.05,1.0,0.6666666666666666,0.06500000000000006,2.0,2.0
27,4,0.05,1.0,0.3333333333333333,0.040000000000000036,1.0,1.0
28,4,0.05,1.0,0.6666666666666666,0.06500000000000006,2.0,2.0
29,4,0.05,1.0,0.75,0.0733333333333334,3.0,2.25
30,4,0.05,1.0,0.75,0.0733333333333334,3.0,2.25
31,4,0.05,1.0,0.5,0.05666666666666672,2.0,1.5
32,4,0.05,1.0,0.5,0.05666666666666672,2.0,1.5
33,4,0.05,1.0,0.6666666666666666,0.0733333333333334,2.0,2.0
34,4,0.05,1.0,0.4166666666666667,0.050000000000000044,2.0,1.25
35,4,0.05,1.0,0.5833333333333334,0.061428571428571485,2.0,1.75
36,4,0.05,1.0,0.3333333333333333,0.040000000000000036,1.0,1.0
37,4,0.05,1.0,0.5,0.05666666666666672,2.0,1.5
38,4,0.05,1.0,0.5,0.05666666666666672,2.0,1.5
39,4,0.05,1.0,0.5,0.05666666666666672,2.0,1.5
40,4,0.05,1.0,0.6666666666666666,0.0733333333333334,2.0,2.0
41,4,0.05,1.0,0.5,0.061428571428571485,2.0,1.5
42,4,0.05,1.0,0.3333333333333333,0.040000000000000036,1.0,1.0
43,4,0.05,1.0,0.5,0.05666666666666672,2.0,1.5
44,4,0.05,1.0,0.5,0.05666666666666672,2.0,1.5
45,4,0.05,1.0,0.6666666666666666,0.0733333333333334,2.0,2.0
46,4,0.05,1.0,0.5,0.05666666666666672,2.0,1.5
47,4,0.05,1.0,0.5,0.05666666666666672,2.0,1.5
48,4,0.05,1.0,0.5,0.061428571428571485,2.0,1.5
49,4,0.05,1.0,0.3333333333333333,0.050000000000000044,1.0,1.0
0,4,0.1,1.0,0.5,0.08285714285714293,2.0,1.5
1,4,0.1,1.0,0.16666666666666666,0.040000000000000036,1.0,0.5
2,4,0.1,1.0,0.5,0.08285714285714293,2.0,1.5
3,4,0.1,1.0,0.6666666666666666,0.10666666666666674,2.0,2.0
4,4,0.1,1.0,0.5,0.09000000000000008,2.0,1.5
5,4,0.1,1.0,0.6666666666666666,0.09000000000000008,2.0,2.0
6,4,0.1,1.0,0.5833333333333334,0.08285714285714293,2.0,1.75
7,4,0.1,1.0,0.5,0.09000000000000008,2.0,1.5
8,4,0.1,1.0,0.25,0.040000000000000036,1.0,0.75
9,4,0.1,1.0,0.5,0.09000000000000008,2.0,1.5
10,4,0.1,1.0,0.5833333333333334,0.08285714285714293,2.0,1.75
11,4,0.1,1.0,0.5833333333333334,0.09000000000000008,2.0,1.75
12,4,0.1,1.0,0.4166666666666667,0.08285714285714293,2.0,1.25
13,4,0.1,1.0,0.5,0.08285714285714293,2.0,1.5
14,4,0.1,1.0,0.4166666666666667,0.0733333333333334,2.0,1.25
15,4,0.1,1.0,0.5,0.0733333333333334,2.0,1.5
16,4,0.1,1.0,0.5833333333333334,0.08285714285714293,2.0,1.75
17,4,0.1,1.0,0.25,0.040000000000000036,1.0,0.75
18,4,0.1,1.0,0.25,0.040000000000000036,1.0,0.75
19,4,0.1,1.0,0.5,0.0733333333333334,2.0,1.5
20,4,0.1,1.0,0.5833333333333334,0.09555555555555564,2.0,1.75
21,4,0.1,1.0,0.5833333333333334,0.09000000000000008,2.0,1.75
22,4,0.1,1.0,0.5,0.0733333333333334,2.0,1.5
23,4,0.1,1.0,0.4166666666666667,0.06000000000000005,2.0,1.25
24,4,0.1,1.0,0.4166666666666667,0.0733333333333334,2.0,1.25
25,4,0.1,1.0,0.5,0.0733333333333334,2.0,1.5
26,4,0.1,1.0,0.6666666666666666,0.09000000000000008,2.0,2.0
27,4,0.1,1.0,0.3333333333333333,0.040000000000000036,1.0,1.0
28,4,0.1,1.0,0.5833333333333334,0.09000000000000008,2.0,1.75
29,4,0.1,1.0,0.6666666666666666,0.10666666666666674,2.0,2.0
30,4,0.1,1.0,0.75,0.10666666666666674,3.0,2.25
31,4,0.1,1.0,0.5,0.0733333333333334,2.0,1.5
32,4,0.1,1.0,0.5,0.0733333333333334,2.0,1.5
33,4,0.1,1.0,0.6666666666666666,0.10666666666666674,2.0,2.0
34,4,0.1,1.0,0.4166666666666667,0.06000000000000005,2.0,1.25
35,4,0.1,1.0,0.5833333333333334,0.08285714285714293,2.0,1.75
36,4,0.1,1.0,0.3333333333333333,0.040000000000000036,1.0,1.0
37,4,0.1,1.0,0.4166666666666667,0.0733333333333334,2.0,1.25
38,4,0.1,1.0,0.4166666666666667,0.0733333333333334,2.0,1.25
39,4,0.1,1.0,0.4166666666666667,0.0733333333333334,2.0,1.25
40,4,0.1,1.0,0.6666666666666666,0.10666666666666674,2.0,2.0
41,4,0.1,1.0,0.5,0.08285714285714293,2.0,1.5
42,4,0.1,1.0,0.3333333333333333,0.040000000000000036,1.0,1.0
43,4,0.1,1.0,0.4166666666666667,0.0733333333333334,2.0,1.25
44,4,0.1,1.0,0.5,0.0733333333333334,2.0,1.5
45,4,0.1,1.0,0.5833333333333334,0.09555555555555564,2.0,1.75
46,4,0.1,1.0,0.4166666666666667,0.0733333333333334,2.0,1.25
47,4,0.1,1.0,0.5,0.0733333333333334,2.0,1.5
48,4,0.1,1.0,0.4166666666666667,0.08285714285714293,2.0,1.25
49,4,0.1,1.0,0.3333333333333333,0.06000000000000005,1.0,1.0
0,4,0.2,1.0,0.5,0.12571428571428572,2.0,1.5
1,4,0.2,1.0,0.16666666666666666,0.040000000000000036,1.0,0.5
2,4,0.2,1.0,0.5,0.12571428571428572,2.0,1.5
3,4,0.2,1.0,0.5833333333333334,0.1511111111111111,2.0,1.75
4,4,0.2,1.0,0.3333333333333333,0.14,1.0,1.0
5,4,0.2,1.0,0.5,0.14,2.0,1.5
6,4,0.2,1.0,0.5,0.12571428571428572,2.0,1.5
7,4,0.2,1.0,0.4166666666666667,0.14,2.0,1.25
8,4,0.2,1.0,0.25,0.040000000000000036,1.0,0.75
9,4,0.2,1.0,0.3333333333333333,0.14,1.0,1.0
10,4,0.2,1.0,0.5,0.12571428571428572,2.0,1.5
11,4,0.2,1.0,0.3333333333333333,0.14,1.0,1.0
12,4,0.2,1.0,0.4166666666666667,0.12571428571428572,2.0,1.25
13,4,0.2,1.0,0.4166666666666667,0.12571428571428572,2.0,1.25
14,4,0.2,1.0,0.3333333333333333,0.10666666666666669,1.0,1.0
15,4,0.2,1.0,0.5,0.10666666666666669,2.0,1.5
16,4,0.2,1.0,0.5,0.12571428571428572,2.0,1.5
17,4,0.2,1.0,0.25,0.040000000000000036,1.0,0.75
18,4,0.2,1.0,0.25,0.040000000000000036,1.0,0.75
19,4,0.2,1.0,0.4166666666666667,0.10666666666666669,2.0,1.25
20,4,0.2,1.0,0.5,0.1511111111111111,2.0,1.5
21,4,0.2,1.0,0.5,0.14,2.0,1.5
22,4,0.2,1.0,0.5,0.10666666666666669,2.0,1.5
23,4,0.2,1.0,0.4166666666666667,0.08000000000000003,2.0,1.25
24,4,0.2,1.0,0.4166666666666667,0.10666666666666669,2.0,1.25
25,4,0.2,1.0,0.5,0.10666666666666669,2.0,1.5
26,4,0.2,1.0,0.6666666666666666,0.14,2.0,2.0
27,4,0.2,1.0,0.3333333333333333,0.040000000000000036,1.0,1.0
28,4,0.2,1.0,0.5,0.14,2.0,1.5
29,4,0.2,1.0,0.5833333333333334,0.1511111111111111,2.0,1.75
30,4,0.2,1.0,0.5833333333333334,0.1511111111111111,2.0,1.75
31,4,0.2,1.0,0.4166666666666667,0.10666666666666669,2.0,1.25
32,4,0.2,1.0,0.3333333333333333,0.10666666666666669,1.0,1.0
33,4,0.2,1.0,0.5833333333333334,0.1511111111111111,2.0,1.75
34,4,0.2,1.0,0.4166666666666667,0.08000000000000003,2.0,1.25
35,4,0.2,1.0,0.5833333333333334,0.12571428571428572,2.0,1.75
36,4,0.2,1.0,0.3333333333333333,0.040000000000000036,1.0,1.0
37,4,0.2,1.0,0.4166666666666667,0.10666666666666669,2.0,1.25
38,4,0.2,1.0,0.4166666666666667,0.10666666666666669,2.0,1.25
39,4,0.2,1.0,0.4166666666666667,0.10666666666666669,2.0,1.25
40,4,0.2,1.0,0.5833333333333334,0.1511111111111111,2.0,1.75
41,4,0.2,1.0,0.3333333333333333,0.12571428571428572,1.0,1.0
42,4,0.2,1.0,0.3333333333333333,0.040000000000000036,1.0,1.0
