seed,beta,buffer_frac,ruined,ruin_epoch,basket_pnl,otc_pnl,net_pnl,min_basket,max_basket
14,0.8,0.4,0.0,0,-1.3403993733158046,-1.8825305584785434,-3.222929931794348,2.9616928551181525,3.5
15,0.8,0.4,0.0,0,-7.409465841927581,6.012149456479485,-1.3973163854480957,2.5738167697590524,3.590767600137735
16,0.8,0.4,0.0,0,7.642717283062034,-11.352268211412193,-3.7095509283501595,3.5,4.455339660382754
17,0.8,0.4,0.0,0,5.596644296804882,-2.8656821912844954,2.730962105520387,3.5,4.229925392577549
18,0.8,0.4,0.0,0,-6.356091734767386,3.7529101120022856,-2.6031816227651,2.6056188127031024,3.5
19,0.8,0.4,0.0,0,-1.0171209112136914,-10.984995834483255,-12.002116745696947,3.3728598860982886,4.437829085858944
20,0.8,0.4,0.0,0,-9.584129667024417,3.435240579849479,-6.148889087174938,2.301983791621948,3.6025867483801166
21,0.8,0.4,0.0,0,0.26773679530768746,-11.109737302664326,-10.842000507356639,3.2467930445395474,4.093073568693812
22,0.8,0.4,0.0,0,0.19392038857984062,-7.7598765804201,-7.565956191840259,2.9045716237144137,3.568055540910777
23,0.8,0.4,0.0,0,3.979345854411843,-1.542318177385189,2.437027677026654,3.5,4.831292560410493
24,0.8,0.4,0.0,0,-5.798744393888292,6.583186771897953,0.7844423780096612,2.7751569507639635,3.5
25,0.8,0.4,0.0,0,5.4638659697639085,-2.522286757781105,2.9415792119828037,3.201775024924005,4.182983246220489
26,0.8,0.4,0.0,0,7.96228043445992,-16.65072956728812,-8.6884491328282,3.296047113189794,4.49528505430749
27,0.8,0.4,0.0,0,8.684557038516978,-9.242656543281731,-0.558099504764753,3.5,4.585569629814622
28,0.8,0.4,0.0,0,-6.9312595299208155,-0.054550614069128756,-6.985810143989944,2.633592558759898,3.5
29,0.8,0.4,0.0,0,0.769023539014146,-5.066180857164371,-4.297157318150225,3.5,3.9614520000717297
30,0.8,0.4,0.0,0,-3.597276509089788,7.684402720339727,4.087126211249939,3.0503404363637765,3.729033925729086
31,0.8,0.4,0.0,0,7.027217726755396,0.7388355619619436,7.766053288717339,3.4098614497618804,4.3784022158444245
32,0.8,0.4,0.0,0,-4.440394557092425,0.8171369025897146,-3.6232576545027104,2.8423762495077556,3.5752843333110174
33,0.8,0.4,0.0,0,-5.054261234747493,-3.949748930653776,-9.004010165401269,2.7248313142806673,3.5
34,0.8,0.4,0.0,0,-4.480623169849142,7.55840522755423,3.077782057705088,2.491202211698359,3.9076791600295335
35,0.8,0.4,0.0,0,-9.31388598367014,8.830945453138987,-0.4829405305311525,2.205343073495293,3.5
36,0.8,0.4,0.0,0,-8.025421909534309,6.565064973519488,-1.4603569360148212,2.4968222613082114,3.5
37,0.8,0.4,0.0,0,0.5382427170238167,-0.8279360586432594,-0.2896933416194427,3.4177041455619928,3.758960148964407
38,0.8,0.4,0.0,0,12.396379099743257,-11.987983973746621,0.40839512599663585,2.6520198633468732,5.049547387467907
39,0.8,0.4,0.0,0,1.0816485785843568,-1.8898780661829084,-0.8082294875985516,3.1787516423927653,3.8656814072120405
40,0.8,0.4,0.0,0,-0.008270262755047497,-1.1051656089029205,-1.113435871657968,3.220024425407634,3.568038118807115
41,0.8,0.4,0.0,0,7.743539847248982,-6.871398985440953,0.8721408618080293,3.5,4.838433897621804
42,0.8,0.4,0.0,0,1.8758571657737129,6.7835426253693365,8.659399791143048,3.1685086360403045,3.8066137685164056
43,0.8,0.4,0.0,0,-2.1238246621818035,2.962595786661426,0.8387711244796225,2.6868733733716312,3.5
44,0.8,0.4,0.0,0,-5.7371938398890805,2.562887313999247,-3.1743065258898335,2.782850770013865,3.5457208573444676
45,0.8,0.4,0.0,0,5.469013395779193,-16.66813784621646,-11.199124450437267,3.5,4.219508005604749
46,0.8,0.4,0.0,0,-2.711641320066196,7.299741817351797,4.588100497285601,3.033082335053586,3.5792668467401496
47,0.8,0.4,0.0,0,-0.17479392777816471,-3.3582167896013226,-3.5330107173794874,2.786916590680466,3.589829704743139
48,0.8,0.4,0.0,0,1.6386576273089304,-0.1586349416855004,1.48002268562343,3.407872389286659,3.87383472746764
49,0.8,0.4,0.0,0,4.717898523340985,-3.6877354037509003,1.0301631195900844,3.5,4.746217236127544
50,0.8,0.4,0.0,0,-3.30612848335889,9.603258061522816,6.297129578163926,2.4206412871296226,3.5
51,0.8,0.4,0.0,0,9.393850583021894,-3.611999008974167,5.781851574047727,3.3766746250459345,4.674231322877737
52,0.8,0.4,0.0,0,5.54623796766046,2.131038520788744,7.677276488449204,3.5,4.1932797459575575
53,0.8,0.4,0.0,0,7.988541780757558,-6.857957896739579,1.1305838840179785,3.5,4.802562776696264
54,0.8,0.4,0.0,0,7.330823846395013,-12.537575369678722,-5.2067515232837085,3.4400050156872664,4.416352980799377
55,0.8,0.4,0.0,0,3.36348918536536,-12.810521060761388,-9.447031875396029,3.0290049307814053,4.355799108579073
56,0.8,0.4,0.0,0,1.1053012314401975,3.529939868836034,4.6352411002762315,3.410785634114513,4.443553413630401
57,0.8,0.4,0.0,0,-1.099143575138168,-7.537331050570577,-8.636474625708745,3.0384260318336236,3.5
58,0.8,0.4,0.0,0,-2.442705577443604,-8.815009500963678,-11.257715078407282,3.1946618028195495,4.143516016604483
59,0.8,0.4,0.0,0,-3.420109942872532,-1.1564845858815254,-4.5765945287540575,3.0724862571409335,3.923557659213421
60,0.8,0.4,0.0,0,-14.134662645090938,16.845401854891165,2.710739209800227,1.7331671693636328,3.5
61,0.8,0.4,0.0,0,-4.7816301790822955,10.2719576373125,5.490327458230205,2.902296227614713,3.755850382576742
62,0.8,0.4,0.0,0,5.332426170018472,-10.937584330793717,-5.605158160775245,3.4705421469115234,4.166553271252309
63,0.8,0.4,0.0,0,-2.701205249743417,8.749443111048913,6.048237861305497,3.162349343782073,3.8351302517114725
64,0.8,0.4,0.0,0,-6.1966124479462685,3.360518003003472,-2.8360944449427965,2.5511387394087595,3.5
65,0.8,0.4,0.0,0,4.80732375897378,-4.652424634974457,0.15489912399932315,3.5,4.255863318306659
66,0.8,0.4,0.0,0,1.4868745206635872,-5.903675415479341,-4.416800894815754,3.1184031938449577,4.369442939088055
67,0.8,0.4,0.0,0,-1.6177142286684756,-3.389821575563743,-5.0075358042322184,2.9304272233055295,3.5969884470188545
68,0.8,0.4,0.0,0,-1.9455038556347688,1.7923633824797225,-0.1531404731550463,2.769268707954388,3.5
69,0.8,0.4,0.0,0,8.551619934571775,-3.419394346304987,5.132225588266788,3.5,4.958170858914164
70,0.8,0.4,0.0,0,-0.5338586654818265,1.6110192978809934,1.077160632399167,3.327068486135788,3.896333246665612
71,0.8,0.4,0.0,0,-0.6974555593990637,4.3577226795674795,3.660267120168416,3.402709583384689,3.748412077984006
72,0.8,0.4,0.0,0,3.0136115341179135,2.452581922949575,5.466193457067488,3.468610839733662,3.946344960048494
73,0.8,0.4,0.0,0,4.460828971874307,-11.281108750136557,-6.82027977826225,3.5,4.767446421064265
74,0.8,0.4,0.0,0,-1.8221919799279753,8.526222186092877,6.7040302061649015,3.12281440525627,3.5
75,0.8,0.4,0.0,0,4.891612753590344,-0.8913880415284003,4.000224712061944,3.4718048540547573,4.111451594198793
76,0.8,0.4,0.0,0,0.30489019978475795,-3.6715091487232554,-3.3666189489384974,3.3284333839611073,4.212097416809622
77,0.8,0.4,0.0,0,6.535396501089629,-5.348925693948221,1.1864708071414078,3.068123666352127,4.316924562636204
78,0.8,0.4,0.0,0,-8.739637323702976,10.912147746023724,2.172510422320748,2.407545334537128,3.5
79,0.8,0.4,0.0,0,-2.004784080681386,10.35196641958558,8.347182338904194,2.877623064782571,3.5
80,0.8,0.4,0.0,0,-4.562819988372453,-5.56150502575643,-10.124325014128884,2.9296475014534433,3.7006015605614424
81,0.8,0.4,0.0,0,-0.45858592240580265,-1.8797395866509214,-2.338325509056724,3.3585868082355455,4.210133737462312
82,0.8,0.4,0.0,0,-2.5428412407281904,6.751606750627572,4.208765509899382,3.1621794955955096,3.7556945033493956
83,0.8,0.4,0.0,0,-9.190946948218354,1.2271152883804692,-7.963831659837885,2.3511316314727058,3.5463788158083513
84,0.8,0.4,0.0,0,7.037908816538042,-14.406896767241824,-7.368987950703781,3.5,4.6294056745889804
85,0.8,0.4,0.0,0,-0.3748124853585395,-0.6195300230002099,-0.9943425083587494,3.0171149325593043,3.5
86,0.8,0.4,0.0,0,8.343666051259447,-4.94258437903468,3.401081672224767,3.240853428456446,4.542958256407431
87,0.8,0.4,0.0,0,-2.160629054751304,-1.8404007824104562,-4.00102983716176,2.7898506561853784,3.5
88,0.8,0.4,0.0,0,2.4924144973187303,0.2766369663096757,2.769051463628406,3.3133046464973948,4.272363834872235
89,0.8,0.4,0.0,0,-5.851690992503524,6.184461599933049,0.33277060742952447,2.7685386259370595,3.5
90,0.8,0.4,0.0,0,18.851124849361717,-16.775014070213707,2.07611077914801,3.5,5.856390606170215
91,0.8,0.4,0.0,0,-7.982412773717812,6.2251494934515605,-1.7572632802662511,2.5021984032852735,3.5
92,0.8,0.4,0.0,0,-0.9538716503929621,3.569647782622072,2.6157761322291098,2.9591487436502564,3.6081409088438217
93,0.8,0.4,0.0,0,2.1232642500118075,-5.180322915431335,-3.057058665419527,3.5,4.0492414612482195
94,0.8,0.4,0.0,0,-0.8263309315011576,2.7016412057461414,1.8753102742449839,2.975717351435244,3.5
95,0.8,0.4,0.0,0,-6.776277344882207,9.17274201624561,2.396464671363404,2.4891047924907608,3.6850585195693952
96,0.8,0.4,0.0,0,-3.6967454884771946,6.536199651321164,2.8394541628439693,2.4855280612335062,3.5
97,0.8,0.4,0.0,0,6.00080489353455,0.2707159135063808,6.271520807040931,3.309488779613591,4.936887818748696
98,0.8,0.4,0.0,0,-7.876719840543142,0.829253128683618,-7.047466711859524,2.515410019932107,3.5
99,0.8,0.4,0.0,0,-2.21727974000947,-2.5302734121479142,-4.747553152157384,3.2228400324988162,3.8152665341857865
100,0.8,0.4,0.0,0,-1.5669749258755594,-0.27099817951246497,-1.8379731053880244,3.289166082374588,3.860022933365032
101,0.8,0.4,0.0,0,5.532727189948879,-0.8544823015560077,4.678244888392872,3.5,4.702641144962653
102,0.8,0.4,0.0,0,3.703456144525763,-3.812494156059949,-0.10903801153418602,3.5,3.997447509874264
103,0.8,0.4,0.0,0,-10.84089018371353,1.9915076949005694,-8.84938248881296,2.144888727035809,3.5
104,0.8,0.4,0.0,0,-6.761452871414502,7.401641141887412,0.64018827047291,2.5291729777271676,3.82750690305334
105,0.8,0.4,0.0,0,-5.627622093243595,4.365843469234454,-1.2617786240091409,2.7965472383445507,3.7903570917701064
106,0.8,0.4,0.0,0,-8.660855235293916,14.963523114365898,6.302667879071983,2.316964875085244,3.5
107,0.8,0.4,0.0,0,-4.149874697057104,-0.8101123683034972,-4.959987065360601,2.913641267077968,4.192378942781568
108,0.8,0.4,0.0,0,0.6957896126818461,-5.434105891715433,-4.738316279033587,3.5,4.071943444882125
109,0.8,0.4,0.0,0,5.371999347506524,-5.242920379302962,0.12907896820356157,3.5,4.8721695742521485
110,0.8,0.4,0.0,0,-2.3265109577410072,8.861383968000984,6.534873010259977,3.209186130282374,3.595680210180348
111,0.8,0.4,0.0,0,-6.819602828213078,7.084036731308658,0.26443390309558,2.433713406966448,3.5
112,0.8,0.4,0.0,0,-1.631236836131535,7.826548770326203,6.195311934194668,2.906344974672053,3.5
113,0.8,0.4,0.0,0,-3.9781276297683377,-6.348242662407699,-10.326370292176037,2.7150697834815136,3.535192846436266
114,0.8,0.4,0.0,0,11.804089047261492,-12.967171601175025,-1.163082553913533,3.5,5.26068121589366
115,0.8,0.4,0.0,0,1.5275045310716635,-7.642806765761989,-6.115302234690326,3.5,3.815881348344914
116,0.8,0.4,0.0,0,9.701490420119576,-5.9384561501974,3.7630342699221764,3.5,4.999718549946798
117,0.8,0.4,0.0,0,4.017781624594825,-2.3283038194539074,1.6894778051409176,3.5,4.30264630705557
118,0.8,0.4,0.0,0,4.866166934351305,-2.5212837115936626,2.344883222757643,3.4135763581623353,4.611458657173508
119,0.8,0.4,0.0,0,11.257269571104487,-14.70489594841581,-3.447626377311323,3.5,5.068320754077078
120,0.8,0.4,0.0,0,15.412375456988244,-13.381926638422712,2.0304488185655316,3.5,5.4265469321235305
121,0.8,0.4,0.0,0,-4.104763736539603,-1.4215956865497992,-5.526359423089402,2.8934384954081755,3.667341710532358
122,0.8,0.4,0.0,0,-2.6349068405175444,5.512874416836606,2.8779675763190617,3.170636644935307,3.796970068113349
123,0.8,0.4,0.0,0,6.800313145547086,-7.17752508113116,-0.3772119355840733,3.5,4.380850786260969
124,0.8,0.4,0.0,0,-2.938741629348094,3.145682667886236,0.20694103853814205,2.6707847510943497,3.7694182655718147
125,0.8,0.4,0.0,0,14.267190669443423,-8.805828517218046,5.461362152225377,3.5,5.283398833680428
126,0.8,0.4,0.0,0,5.348461490594552,-0.5268788624829801,4.821582628111572,3.0218402370926696,4.461816353370051
127,0.8,0.4,0.0,0,-8.334474899188276,7.416812258714236,-0.91766264047404,2.4320146787242978,3.5
128,0.8,0.4,0.0,0,-0.3574738599395033,-0.9602895918668475,-1.3177634518063508,3.334362555051675,4.060953318859925
129,0.8,0.4,0.0,0,8.413118918159043,-0.20409556405620144,8.209023354102841,3.5,4.887705299454945
130,0.8,0.4,0.0,0,6.368855785928275,1.3105716875866946,7.67942747351497,3.0840673581306537,4.296106973241034
131,0.8,0.4,0.0,0,-5.9889339209476375,10.20613216702455,4.217198246076913,2.721327743202346,3.5
132,0.8,0.4,0.0,0,-4.547709124254137,4.377737458302353,-0.1699716659517838,2.7890742921228755,3.903864929820039
133,0.8,0.4,0.0,0,1.678264990406774,-0.21529281772343367,1.4629721726833402,3.1190427757048282,4.069806633082111
134,0.8,0.4,0.0,0,-10.377746302290145,14.089266581479919,3.7115202791897737,2.202781712213732,3.5
135,0.8,0.4,0.0,0,2.307462317544953,-6.179498932241021,-3.872036614696068,2.7668898899532515,3.788432789693119
136,0.8,0.4,0.0,0,4.776261223487417,-9.984423279166563,-5.208162055679146,3.4556279072973504,4.700276641760459
137,0.8,0.4,0.0,0,8.935107370459718,-14.650114447242606,-5.7150070767828876,3.5,4.616888421307465
138,0.8,0.4,0.0,0,-4.6320677357942195,-5.96051048498297,-10.59257822077719,2.6376270485650943,3.5
139,0.8,0.4,0.0,0,-1.0097417713920542,4.8805690220241305,3.870827250632076,3.373782278575993,3.5446562621550814
140,0.8,0.4,0.0,0,3.0753063125524953,-8.4334161534278,-5.358109840875304,3.4831388893063058,3.884413289069062
141,0.8,0.4,0.0,0,-4.559157642882351,4.614592558869353,0.05543491598700179,2.8962372153824067,3.5
142,0.8,0.4,0.0,0,16.6860139154643,-9.741402600816942,6.944611314647359,3.5,5.585751739433038
143,0.8,0.4,0.0,0,1.4005418346615848,-6.231994059637671,-4.831452224976086,3.1838777831548164,3.675067729332698
144,0.8,0.4,0.0,0,-3.3295692940538046,1.7774208212869569,-1.5521484727668478,2.5462292885658804,3.5
145,0.8,0.4,0.0,0,-9.975387201492929,11.735410069783905,1.7600228682909762,2.253076599813384,3.5
146,0.8,0.4,0.0,0,-4.737089414982702,10.09384009722118,5.356750682238479,2.9078638231271623,3.818416173600846
147,0.8,0.4,0.0,0,-3.4399650628529486,3.10617456641455,-0.3337904964383984,2.560360893045826,3.5111774780626233
148,0.8,0.4,0.0,0,6.2186533997266835,-11.368420303462088,-5.149766903735404,2.9841566204619547,4.3198765941666375
149,0.8,0.4,0.0,0,-0.27813089666009816,-4.204417827598954,-4.482548724259052,3.0978468462193223,3.821521763435938
150,0.8,0.4,0.0,0,-3.523229382886605,2.67427163111416,-0.8489577517724447,2.8189694275494985,3.5
151,0.8,0.4,0.0,0,-2.5708560359059476,5.933270360331799,3.3624143244258518,3.0468571744357713,3.5
152,0.8,0.4,0.0,0,-0.5683708091536985,-0.30516504834218416,-0.8735358574958827,2.6643372800987373,3.5
153,0.8,0.4,0.0,0,-4.101846659541035,5.956559346763393,1.8547126872223574,2.8950142094234255,3.562789231946865
154,0.8,0.4,0.0,0,-1.1886419941382762,5.8235894982085945,4.634947504070318,3.228502280951337,3.657907953058451
155,0.8,0.4,0.0,0,-6.733278606977198,12.07271300789289,5.339434400915692,2.1339201248549595,3.5
156,0.8,0.4,0.0,0,9.98355263531348,-4.498884016329114,5.484668618984365,3.219348417030662,4.747944079414185
157,0.8,0.4,0.0,0,20.018874799880038,-23.228047134286065,-3.209172334406027,3.472084576163001,6.002359349985005
158,0.8,0.4,0.0,0,7.75401312153474,-2.151401693246253,5.602611428288487,3.5,4.4692516401918425
159,0.8,0.4,0.0,0,0.7903131852936163,-5.165804355365546,-4.37549117007193,3.5,4.053761812947639
160,0.8,0.4,0.0,0,10.378315367335603,-18.41932790269997,-8.041012535364366,3.5,4.79728942091695
161,0.8,0.4,0.0,0,13.501817647769691,-8.262913580420932,5.238904067348759,3.5,5.187727205971211
162,0.8,0.4,0.0,0,-2.236030854224996,4.684821892033519,2.4487910378085234,2.954968722357992,3.5
163,0.8,0.4,0.0,0,-4.120043399751896,-4.560239885165682,-8.680283284917579,2.85737005438046,3.5
164,0.8,0.4,0.0,0,-6.292217891484761,6.009016707153321,-0.2832011843314399,2.6515925703538716,3.6935341697975344
165,0.8,0.4,0.0,0,12.83047060673897,-10.24891804275061,2.5815525639883603,3.2365125185778436,5.103808825842371
166,0.8,0.4,0.0,0,-5.053757050378085,-0.08866098741428186,-5.142418037792367,2.8682803687027394,3.8383993699682413
167,0.8,0.4,0.0,0,11.055179544320104,-7.673789703889371,3.3813898404307334,3.5,5.525219787132793
168,0.8,0.4,0.0,0,-7.491843721958908,3.192719660719585,-4.299124061239323,2.5635195347551365,3.5
169,0.8,0.4,0.0,0,-0.57098258309912,10.462500963642825,9.891518380543705,3.3261020221649393,3.825666479314005
170,0.8,0.4,0.0,0,-2.211173245823691,3.725601914880836,1.5144286690571453,3.2236033442720387,3.7693630498883532
171,0.8,0.4,0.0,0,7.794101721725667,-10.266938073768488,-2.4728363520428207,3.5,4.832672789827349
172,0.8,0.4,0.0,0,1.4721203779610548,3.6874107172626314,5.159531095223686,3.05877476852531,3.684015047245132
173,0.8,0.4,0.0,0,-4.036644742362533,-7.77360663790077,-11.810251380263303,2.9954194072046834,3.5545441802053026
174,0.8,0.4,0.0,0,0.5420750137406998,5.068545243674185,5.610620257414885,2.9168582904331424,3.725867049040653
175,0.8,0.4,0.0,0,3.4512856579727114,-4.208971791516651,-0.75768613354394,3.5,4.374779988552053
176,0.8,0.4,0.0,0,7.904643033830858,-7.18995513252132,0.7146879013095386,3.5,4.488080379228857
177,0.8,0.4,0.0,0,-6.06366374571067,7.306336898900625,1.2426731531899549,2.7307117374362644,3.5
178,0.8,0.4,0.0,0,-2.8923819752692026,-2.7076853396596556,-5.600067314928858,3.0060127444587597,3.742559757428248
179,0.8,0.4,0.0,0,1.2693369533631902,2.1019351537884257,3.371272107151616,2.8043414387476817,3.6586671191703988
180,0.8,0.4,0.0,0,3.7336569162843105,-11.331576209145258,-7.597919292860947,3.5,3.966707114535539
181,0.8,0.4,0.0,0,-4.6092363431159775,2.9288714712653396,-1.6803648718506379,2.923845457110503,3.5
182,0.8,0.4,0.0,0,7.3109903297524355,-13.056369262109495,-5.74537893235706,3.5,4.712927925926512
183,0.8,0.4,0.0,0,-8.123395688410028,13.929799477909368,5.80640378949934,2.4845755389487465,3.5
184,0.8,0.4,0.0,0,-0.6259729242296395,-4.9186355594510855,-5.544608483680725,3.421753384471295,4.020330216696245
185,0.8,0.4,0.0,0,2.202648156307067,1.8382941961466503,4.040942352453717,3.211906001909097,3.7753310195383833
186,0.8,0.4,0.0,0,5.696285732926192,-15.28402490199114,-9.587739169064948,3.458894411128119,4.212035716615774
187,0.8,0.4,0.0,0,2.492414497318734,-2.851991791439854,-0.35957729412112016,3.2759269235074466,3.8115518121648417
188,0.8,0.4,0.0,0,6.180496163267158,-7.482649709223335,-1.3021535459561768,3.4795436568169817,4.947421264260086
189,0.8,0.4,0.0,0,2.60264203097476,-11.21059603161843,-8.60795400064367,3.199579247970716,4.419880139096179
190,0.8,0.4,0.0,0,6.254846054148558,-5.699087330710038,0.5557587234385206,3.380237840273518,4.28185575676857
191,0.8,0.4,0.0,0,0.27256812017885323,4.740693052916054,5.013261173094907,3.3767158444701875,3.9162365644407973
192,0.8,0.4,0.0,0,4.051020441043747,-3.739395244291779,0.31162519675196787,3.1321449162688557,4.006377555130468
193,0.8,0.4,0.0,0,-3.7177406921167204,5.4032917516647405,1.68555105954802,2.8550549603850137,3.662009322294036
194,0.8,0.4,0.0,0,1.4857946988396158,1.7320552656492705,3.2178499644888863,3.2031276227530774,3.7944772711640455
195,0.8,0.4,0.0,0,2.0166686797374496,1.5284272047864356,3.545095884523885,3.5,4.707638057888066
196,0.8,0.4,0.0,0,2.424225367162208,-5.092992347132546,-2.6687669799703375,3.5,3.987339819398622
197,0.8,0.4,0.0,0,8.957026056856435,-11.86407055403281,-2.9070444971763756,3.1925098749431324,5.442109585177461
198,0.8,0.4,0.0,0,-5.159894891222557,10.566707963432801,5.4068130722102445,2.417381291939854,3.5
199,0.8,0.4,0.0,0,0.2381457047601323,0.9190367285413803,1.1571824333015126,3.0207559333481373,3.5864132807283773
0,0.8,0.8,0.0,0,-13.991175950289303,22.3470569308137,8.355880980524397,1.7511030062138369,3.5
1,0.8,0.8,0.0,0,0.7431178032719217,1.8725483873008342,2.615666190572756,3.5,3.8752252448061375
2,0.8,0.8,0.0,0,4.54271816273792,-9.249653852559767,-4.706935689821847,3.092526995009131,4.06783977034224
3,0.8,0.8,0.0,0,9.873730034739474,-17.2810853061415,-7.407355271402025,3.5,5.057134800038236
4,0.8,0.8,0.0,0,9.800752955845113,-5.016268109229216,4.7844848466158965,3.5,4.725094119480639
5,0.8,0.8,0.0,0,-3.1114798598205553,-4.7752032956739665,-7.886683155494522,3.1110650175224306,3.9536354672598906
6,0.8,0.8,0.0,0,-0.480228623581457,2.770030959052354,2.289802335470897,3.1479755085654326,3.6435759571492836
7,0.8,0.8,0.0,0,-1.4087829541228238,-2.462063771095755,-3.8708467252185788,2.697455353460853,3.5
8,0.8,0.8,0.0,0,3.1756128826475702,-15.194904350019254,-12.019291467371684,3.0867188676738704,3.8969516103309463
9,0.8,0.8,0.0,0,-1.6674561124969465,-3.072399415240019,-4.739855527736966,3.291567985937882,4.163096141567564
10,0.8,0.8,0.0,0,1.5061019671534694,0.36509056325463973,1.8711925304081092,3.2257683554424497,3.9791710367157567
11,0.8,0.8,0.0,0,4.667614264386614,-6.966196815583805,-2.2985825511971907,3.1157701081098357,4.083451783048328
12,0.8,0.8,0.0,0,-6.495092383222367,-2.1903386745611098,-8.685431057783477,2.6082473851607233,3.5
13,0.8,0.8,0.0,0,-2.318737533499739,2.4034610788395083,0.08472354533976922,3.2101578083125326,4.0115551501152265
14,0.8,0.8,0.0,0,-1.3403993733158046,-1.8825305584785434,-3.222929931794348,2.9616928551181525,3.5
15,0.8,0.8,0.0,0,-7.409465841927581,6.012149456479485,-1.3973163854480957,2.5738167697590524,3.590767600137735
16,0.8,0.8,0.0,0,7.642717283062034,-11.352268211412193,-3.7095509283501595,3.5,4.455339660382754
17,0.8,0.8,0.0,0,5.596644296804882,-2.8656821912844954,2.730962105520387,3.5,4.229925392577549
18,0.8,0.8,0.0,0,-6.356091734767386,3.7529101120022856,-2.6031816227651,2.6056188127031024,3.5
19,0.8,0.8,0.0,0,-1.0171209112136914,-10.984995834483255,-12.002116745696947,3.3728598860982886,4.437829085858944
20,0.8,0.8,0.0,0,-9.584129667024417,3.435240579849479,-6.148889087174938,2.301983791621948,3.6025867483801166
21,0.8,0.8,0.0,0,0.2677367953076839,-11.109737302664326,-10.842000507356643,3.2467930445395474,4.093073568693812
22,0.8,0.8,0.0,0,0.19392038857984062,-7.7598765804201,-7.565956191840259,2.9045716237144137,3.568055540910777
23,0.8,0.8,0.0,0,3.9793458544118465,-1.542318177385189,2.4370276770266575,3.5,4.831292560410493
24,0.8,0.8,0.0,0,-5.798744393888292,6.583186771897953,0.7844423780096612,2.7751569507639635,3.5
25,0.8,0.8,0.0,0,5.4638659697639085,-2.522286757781105,2.9415792119828037,3.201775024924005,4.182983246220489
26,0.8,0.8,0.0,0,7.96228043445992,-16.65072956728812,-8.6884491328282,3.296047113189794,4.49528505430749
27,0.8,0.8,0.0,0,8.68455703851697,-9.242656543281731,-0.5580995047647601,3.5,4.585569629814622
28,0.8,0.8,0.0,0,-6.9312595299208155,-0.054550614069128756,-6.985810143989944,2.633592558759898,3.5
29,0.8,0.8,0.0,0,0.7690235390141424,-5.066180857164371,-4.297157318150228,3.5,3.9614520000717297
30,0.8,0.8,0.0,0,-3.597276509089788,7.684402720339727,4.087126211249939,3.0503404363637765,3.729033925729086
31,0.8,0.8,0.0,0,7.027217726755396,0.7388355619619436,7.766053288717339,3.4098614497618804,4.3784022158444245
32,0.8,0.8,0.0,0,-4.440394557092425,0.8171369025897146,-3.6232576545027104,2.8423762495077556,3.5752843333110174
33,0.8,0.8,0.0,0,-5.054261234747493,-3.949748930653776,-9.004010165401269,2.7248313142806673,3.5
34,0.8,0.8,0.0,0,-4.480623169849142,7.55840522755423,3.077782057705088,2.491202211698359,3.9076791600295335
35,0.8,0.8,0.0,0,-9.31388598367014,8.830945453138987,-0.4829405305311525,2.205343073495293,3.5
36,0.8,0.8,0.0,0,-8.025421909534309,6.565064973519488,-1.4603569360148212,2.4968222613082114,3.5
37,0.8,0.8,0.0,0,0.5382427170238202,-0.8279360586432594,-0.28969334161943916,3.4177041455619928,3.758960148964407
38,0.8,0.8,0.0,0,12.396379099743257,-11.987983973746621,0.40839512599663585,2.6520198633468732,5.049547387467907
39,0.8,0.8,0.0,0,1.0816485785843568,-1.8898780661829084,-0.8082294875985516,3.1787516423927653,3.8656814072120405
40,0.8,0.8,0.0,0,-0.008270262755047497,-1.1051656089029205,-1.113435871657968,3.220024425407634,3.568038118807115
41,0.8,0.8,0.0,0,7.743539847248982,-6.871398985440953,0.8721408618080293,3.5,4.838433897621804
42,0.8,0.8,0.0,0,1.8758571657737093,6.7835426253693365,8.659399791143045,3.1685086360403045,3.8066137685164056
43,0.8,0.8,0.0,0,-2.1238246621818035,2.962595786661426,0.8387711244796225,2.6868733733716312,3.5
44,0.8,0.8,0.0,0,-5.7371938398890805,2.562887313999247,-3.1743065258898335,2.782850770013865,3.5457208573444676
45,0.8,0.8,0.0,0,5.469013395779193,-16.66813784621646,-11.199124450437267,3.5,4.219508005604749
46,0.8,0.8,0.0,0,-2.7116413200661995,7.299741817351797,4.588100497285597,3.033082335053586,3.5792668467401496
47,0.8,0.8,0.0,0,-0.17479392777816827,-3.3582167896013226,-3.533010717379491,2.786916590680466,3.589829704743139
48,0.8,0.8,0.0,0,1.6386576273089304,-0.1586349416855004,1.48002268562343,3.407872389286659,3.87383472746764
49,0.8,0.8,0.0,0,4.717898523340985,-3.6877354037509003,1.0301631195900844,3.5,4.746217236127544
50,0.8,0.8,0.0,0,-3.30612848335889,9.603258061522816,6.297129578163926,2.4206412871296226,3.5
51,0.8,0.8,0.0,0,9.393850583021894,-3.611999008974167,5.781851574047727,3.3766746250459345,4.674231322877737
52,0.8,0.8,0.0,0,5.54623796766046,2.131038520788744,7.677276488449204,3.5,4.1932797459575575
53,0.8,0.8,0.0,0,7.988541780757558,-6.857957896739579,1.1305838840179785,3.5,4.802562776696264
54,0.8,0.8,0.0,0,7.330823846395013,-12.537575369678722,-5.2067515232837085,3.4400050156872664,4.416352980799377
55,0.8,0.8,0.0,0,3.36348918536536,-12.810521060761388,-9.447031875396029,3.0290049307814053,4.355799108579073
