cell_index,cell_label,n_seeds,epoch,total_production_mean,total_production_median,total_production_p10,total_production_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_p10,gini_coefficient_p90,welfare_mean,welfare_median,welfare_p10,welfare_p90,total_tax_revenue_mean,total_tax_revenue_median,total_tax_revenue_p10,total_tax_revenue_p90,total_audits_mean,total_audits_median,total_audits_p10,total_audits_p90,total_catches_mean,total_catches_median,total_catches_p10,total_catches_p90,bunching_intensity_mean,bunching_intensity_median,bunching_intensity_p10,bunching_intensity_p90,enforcement_cost_mean,enforcement_cost_median,enforcement_cost_p10,enforcement_cost_p90
0,baseline,20,10,171.14499999999998,156.2,89.8,255.89999999999998,0.5162409566706614,0.5129025008172605,0.4054394396132552,0.6070852889741722,21.13500452166467,19.25095199702307,10.917636414253899,31.78084599975623,21.685608680000005,18.337190800000002,9.168614560000002,38.65604104000001,7.95,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.08125,0.125,0.0,0.1375,3.975,4.0,4.0,4.0
0,baseline,20,11,185.76,165.75,107.28,274.73,0.5225310613042441,0.5165466766753104,0.41778040059045096,0.6311442793833093,22.958734469347878,20.441696843261788,13.057898661844082,34.09958998283645,23.820834836000007,20.551608720000004,10.64412792,43.91291273600002,7.85,8.0,7.0,8.0,0.0,0.0,0.0,0.0,0.09375,0.125,0.0,0.25,3.925,4.0,3.5,4.0
0,baseline,20,12,195.36999999999998,182.25,109.11999999999998,278.03,0.5230519664313663,0.5171704568727884,0.3935996033544369,0.6302946867642315,24.159724016784317,22.504881075461633,13.287692209475118,34.54566041002889,24.491225905200007,22.911557440000006,11.946434649600006,41.33084609360002,7.95,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0875,0.125,0.0,0.25,3.975,4.0,4.0,4.0
0,baseline,20,13,199.91,190.5,108.79999999999998,286.9,0.5246050650203334,0.5147212292299108,0.4035881074237074,0.6340866701419897,24.726447467489834,23.534164215297917,13.246498119189196,35.6508116178008,24.07200204436001,21.363367784000005,12.040719198400005,41.14081196496002,7.8,8.0,7.0,8.0,0.0,0.0,0.0,0.0,0.075,0.0625,0.0,0.1375,3.9,4.0,3.5,4.0
0,baseline,20,14,212.055,200.35,122.68,310.35,0.5303836718620162,0.5232909698961659,0.42250931508603684,0.6540994435500805,26.24168316406899,24.766151738866316,14.979604812520943,38.61028439193065,25.784879278664015,23.60562799544001,11.478620413840003,41.081359157120026,7.85,8.0,7.0,8.0,0.0,0.0,0.0,0.0,0.08125,0.125,0.0,0.1375,3.925,4.0,3.5,4.0
0,baseline,20,15,222.06,215.79999999999998,128.12,317.53999999999996,0.5309274907438569,0.518305184214904,0.40809235890803536,0.6525526863343788,27.49203625462807,26.696869929819517,15.65902109263883,39.50854749076347,26.581584520068017,26.039806900560016,12.917828538185608,41.71634034273683,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0875,0.125,0.0,0.25,4.0,4.0,4.0,4.0
0,baseline,20,16,227.385,222.95,127.80000000000001,329.76,0.5314207199802686,0.5157410127860953,0.4092412503287764,0.6561424081619761,28.157414640009865,27.59020740097555,15.617989687792065,40.99789746137572,26.007734294609463,25.098192070168018,13.07103561835681,43.76643228705396,7.85,8.0,7.9,8.0,0.0,0.0,0.0,0.0,0.08125,0.0625,0.0,0.25,3.925,4.0,3.95,4.0
0,baseline,20,17,239.365,231.8,145.28,352.81,0.5374175098596325,0.5270503644437188,0.42410286318945195,0.6723116472920679,29.651916245070183,28.696038130891715,17.801289852166924,43.85735230228416,27.136284296570985,26.860491033502505,12.569249191173695,46.4044447468683,7.9,8.0,7.9,8.0,0.0,0.0,0.0,0.0,0.08125,0.125,0.0,0.1375,3.95,4.0,3.95,4.0
0,baseline,20,18,250.385,248.75,147.12,362.6,0.5394088340244698,0.5318647861664734,0.4236577699035168,0.6711642577674488,31.028420582987764,30.813110242457725,18.03121616345545,45.107527286546194,27.910458691734807,28.627103131958982,14.252747225917746,46.4553111958264,7.9,8.0,7.9,8.0,0.0,0.0,0.0,0.0,0.08125,0.125,0.0,0.1375,3.95,4.0,3.95,4.0
0,baseline,20,19,254.89499999999998,253.95,146.8,370.05,0.5397427847658319,0.5338655738421729,0.41891417595877006,0.6744975882475478,31.592003607617084,31.460671656488522,17.990307123465676,46.07746382301726,27.266684685678133,26.926125831704155,14.347877761695647,45.529537779750505,7.9,8.0,7.9,8.0,0.0,0.0,0.0,0.0,0.075,0.0625,0.0,0.1375,3.95,4.0,3.95,4.0
0,baseline,20,20,267.005,261.8,160.68,375.5,0.5454730526628654,0.5449179231343004,0.415104834149181,0.6884077009510033,33.102888473668564,32.442219059548265,19.724301396236452,46.69362567095707,28.198598742035085,28.38062667026967,14.19797535216171,46.24120574354215,7.85,8.0,7.9,8.0,0.0,0.0,0.0,0.0,0.075,0.0625,0.0,0.1375,3.925,4.0,3.95,4.0
0,baseline,20,21,276.945,277.5,166.12,391.99,0.5464399013335488,0.5472372394684174,0.4062098815257085,0.6868457776143602,34.34490504933323,34.405233497993635,20.403994668388375,48.783921418493016,28.48130367868517,29.337037692853414,15.62133216552436,44.187271639729914,7.85,8.0,7.0,8.0,0.0,0.0,0.0,0.0,0.075,0.0625,0.0,0.1375,3.925,4.0,3.5,4.0
0,baseline,20,22,280.59499999999997,281.35,165.8,399.94,0.5474378392570561,0.5485143775956812,0.4056745811204337,0.6900116309172059,34.80065608037147,34.88493949799379,20.363181226077632,49.78078748652771,27.347353103555836,27.342211307856054,15.468849379565803,42.79137029205332,7.85,8.0,7.9,8.0,0.0,0.0,0.0,0.0,0.075,0.0625,0.0,0.1375,3.925,4.0,3.95,4.0
0,baseline,20,23,292.785,291.65,183.28,406.17,0.5517701106396231,0.5566742329830721,0.41368983477011495,0.7015755866015784,36.32223994468019,36.17190970593181,22.54720728408193,50.559213393266276,27.69865266590699,28.590934421249642,14.95998777450839,40.94155028762052,7.8,8.0,7.0,8.0,0.0,0.0,0.0,0.0,0.075,0.0625,0.0,0.1375,3.9,4.0,3.5,4.0
0,baseline,20,24,302.055,302.5,185.12,423.99,0.5528211943000595,0.5593108951522117,0.41191509884099753,0.7003341121074667,37.48046440284997,37.52595497970015,22.77718703402156,52.78478225317738,27.284609979323875,29.573632217707093,15.874307244175723,41.11361388627278,7.9,8.0,7.9,8.0,0.0,0.0,0.0,0.0,0.075,0.0625,0.0,0.1375,3.95,4.0,3.95,4.0
0,baseline,20,25,303.815,302.85,184.8,433.04,0.553325340312926,0.5606033367460663,0.4155377674005509,0.7032969103844698,37.70021232984354,37.569881321005695,22.736450470791482,53.91914073551187,25.43673599379619,26.819045665312164,15.361036973248305,39.292247365885515,7.95,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.075,0.0625,0.0,0.1375,3.975,4.0,4.0,4.0
0,baseline,20,26,314.34000000000003,316.65,198.68,436.27,0.5578350350777838,0.569042477525348,0.42105871564525466,0.7134867168890692,39.01358248246111,39.29290728453043,24.470862443327395,54.32322064217737,24.89858480664209,26.196730109373796,14.456272525911757,36.38818220976583,7.85,8.0,7.0,8.0,0.0,0.0,0.0,0.0,0.075,0.0625,0.0,0.1375,3.925,4.0,3.5,4.0
0,baseline,20,27,324.205,322.70000000000005,204.12,453.99,0.5572483597403466,0.5723225324989296,0.41722768607247024,0.7119764625872907,40.24700082012983,40.049386485879424,25.15068474664189,56.53653708612628,23.99887724454366,26.566082664344254,14.854234913204703,35.59989226292946,7.8,8.0,7.0,8.0,0.0,0.0,0.0,0.0,0.075,0.0625,0.0,0.1375,3.9,4.0,3.5,4.0
0,baseline,20,28,326.23,322.85,203.8,461.24,0.5574647792434999,0.5730395715668565,0.4153183956065471,0.7146940916455498,40.50001761037825,40.06819014314222,25.110011434056972,57.44498002908354,21.87754697302298,24.03568079930332,13.977720998277741,32.902105278879,8.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.075,0.0625,0.0,0.1375,4.0,4.0,4.0,4.0
0,baseline,20,29,326.73,322.35,204.1,463.61,0.5573006811442263,0.5724245290511106,0.4179521405931632,0.7139641317972693,40.56259965942789,40.005470005452835,25.148095783994236,57.74227392970342,19.48858829203449,21.31810041733696,12.439960299483378,29.467040383663765,7.85,8.0,7.0,8.0,0.0,0.0,0.0,0.0,0.075,0.0625,0.0,0.1375,3.925,4.0,3.5,4.0
