seed,beta,rho_sku,K,r_i,volume_share,willing_clear_frac,residual_risk,clearing_spread_pct,dealer_pnl,spot_I
71,0.2,0.0,4,0.04000000000000001,0.2015357603596852,0.42141125615563774,2.1869194844851645,17.060111857712172,3.150694749726573,2.209492759274241
72,0.2,0.0,4,0.04000000000000001,0.1818388797782792,0.32522196181621993,2.1830416697830883,17.21863918729479,6.627976285160212,3.1354194735378487
73,0.2,0.0,4,0.04000000000000001,0.03991041619848173,0.14981055637103569,0.8075253310702853,10.901448594810839,-0.43772517662567767,2.6986805503124818
74,0.2,0.0,4,0.04000000000000001,0.10527865362673647,0.3887314595178345,1.5604615055490973,14.942695951589938,4.552282569384856,3.8296099929682366
75,0.2,0.0,4,0.04000000000000001,0.05211018281025935,0.19072052459740363,1.07373525478541,14.495235299882454,-0.6958456176532755,1.999231723470852
76,0.2,0.0,4,0.04000000000000001,0.12606943669795187,0.229385566291467,1.8337619299776367,17.776196305542527,2.345758743075653,2.837044860895655
77,0.2,0.0,4,0.04000000000000001,0.05457003921762638,0.06534199881585906,1.09647768157911,14.80225402372133,0.9434884149820009,4.025958296000295
78,0.2,0.0,4,0.04000000000000001,0.10273226844935747,0.22641893206958075,1.5249625016335548,14.595421951483434,1.1795945316869392,5.713106769843826
79,0.2,0.0,4,0.04000000000000001,0.055284401690610205,0.07963451815506659,0.9948445411465742,13.43022467265935,0.8274615481495713,2.9825032613817397
80,0.2,0.0,4,0.04000000000000001,0.13002234173052457,0.3009278860082024,1.8866265488460452,18.009405692988256,2.7969670956665404,4.23237359180038
81,0.2,0.0,4,0.04000000000000001,0.11439728966230037,0.3724960241984597,1.584155051657041,15.161804445583975,-1.8022012493487063,3.642837709673359
82,0.2,0.0,4,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,5.1694327785892495
83,0.2,0.0,4,0.04000000000000001,0.06700064185953047,0.13041095976911438,1.2629550499007225,17.049668938312404,0.1602033204422365,2.6986805503124818
84,0.2,0.0,4,0.04000000000000001,0.13992998175583948,0.23036346655846332,1.9795279240779409,19.01320757964625,2.1159561809596052,3.8296099929682357
85,0.2,0.0,4,0.04000000000000001,0.1381356981669273,0.2305377348862913,1.782145289308092,17.016361138073396,0.911565426129848,1.999231723470852
86,0.2,0.0,4,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,4.677496208089153
87,0.2,0.0,4,0.04000000000000001,0.11600508646752847,0.23356809869806697,1.5087175283119216,14.41413437185345,0.5672608853010707,2.4418671412486086
88,0.2,0.0,4,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,2.1017345258429305
89,0.2,0.0,4,0.04000000000000001,0.06069320803730207,0.14826149250440832,1.1365226523178775,15.342854018783758,1.0688688934392747,2.9825032613817397
90,0.2,0.0,4,0.04000000000000001,0.11365171828934766,0.255912758930626,1.4465228894342337,13.8728921772505,1.0451962587021417,4.23237359180038
91,0.2,0.0,4,0.04000000000000001,0.0,0.0,0.0,0.0,0.0,3.642837709673359
92,0.2,0.0,4,0.04000000000000001,0.05388447226816417,0.2488371699105535,1.0966383101915012,14.804422481469302,1.4461097349987255,3.1354194735378487
93,0.2,0.0,4,0.04000000000000001,0.10524444216261235,0.19413340745034235,1.4897470399303172,14.221063777756815,-3.7997867190096164,2.6986805503124818
94,0.2,0.0,4,0.04000000000000001,0.13526287839420678,0.21563897932132606,1.9912421140279832,19.180409789724745,2.1802004637853667,3.8296099929682366
95,0.2,0.0,4,0.04000000000000001,0.05728717124107452,0.21013608123719196,1.1864871627406537,16.017366038384267,1.7329389768476762,3.2961758675448705
96,0.2,0.0,4,0.04000000000000001,0.06310535780832231,0.13874943003869886,1.2443161336101278,16.7980468776947,1.7805345044909409,2.837044860895655
97,0.2,0.0,4,0.04000000000000001,0.1356073279205391,0.21440722908589807,1.9330071828438404,18.652153722200566,2.265675689173327,2.4418671412486086
98,0.2,0.0,4,0.04000000000000001,0.13719724085550433,0.3173774269418603,1.9598559948613352,18.731357812642532,-0.02170262140814816,3.465174418122088
99,0.2,0.0,4,0.04000000000000001,0.11189266037672833,0.5412419565047705,1.544642768081132,14.753700155252112,2.7779515783438296,2.9825032613817397
0,0.45,0.0,4,0.2025,0.07989612587435133,0.1303998908740042,1.3773476819764627,16.94733321456053,-2.414999301658315,2.5670643467850125
1,0.45,0.0,4,0.2025,0.15268296665965905,0.4129797872443962,2.0781724094305765,18.163578194242554,1.9191520313208175,3.642837709673359
2,0.45,0.0,4,0.2025,0.09899063530335858,0.21305803069848306,1.3060368620470177,11.39277291676726,1.3436361950217803,3.1354194735378487
3,0.45,0.0,4,0.2025,0.26370934390013356,0.35970160452880245,2.391299319127449,14.733130639928065,1.4635848935696187,4.449372026124917
4,0.45,0.0,4,0.2025,0.16976598207231447,0.3176145699225661,1.7333535330964036,12.360435394646649,2.250490771144653,2.322775875477118
5,0.45,0.0,4,0.2025,0.1343687917413572,0.24987809305227543,1.6595666036865775,14.467367362865682,0.3862688746041776,5.4344752647896755
6,0.45,0.0,4,0.2025,0.12860999975752305,0.20807540640961283,1.8255229669662552,16.056296676789437,2.674273186630014,4.677496208089153
