cell_index,cell_label,n_seeds,epoch,override_planner.planner_type,total_production_mean,total_production_median,total_production_p10,total_production_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_p10,gini_coefficient_p90,welfare_mean,welfare_median,welfare_p10,welfare_p90,total_tax_revenue_mean,total_tax_revenue_median,total_tax_revenue_p10,total_tax_revenue_p90,total_audits_mean,total_audits_median,total_audits_p10,total_audits_p90,total_catches_mean,total_catches_median,total_catches_p10,total_catches_p90,bunching_intensity_mean,bunching_intensity_median,bunching_intensity_p10,bunching_intensity_p90,enforcement_cost_mean,enforcement_cost_median,enforcement_cost_p10,enforcement_cost_p90
1,planner_type=bandit,20,21,bandit,403.0,400.5,281.27,570.24,0.547317241314308,0.5609851615758077,0.46706610545021926,0.6225957349884691,28.51205566505713,28.347364962831954,19.79248919571834,40.48646681023969,108.05271706111941,107.03850417084354,66.42468918665253,168.4765942628021,13.7,14.0,13.0,14.0,0.65,0.0,0.0,2.0,0.11428571428571428,0.07142857142857142,0.06428571428571428,0.21428571428571427,6.85,7.0,6.5,7.0
1,planner_type=bandit,20,22,bandit,407.78000000000003,406.4,281.08,549.83,0.5521851504415399,0.569143332404013,0.47012814094240296,0.6333627240275047,28.851050281922088,28.74336179691594,19.801342261796773,39.01037879564114,111.56249867447966,110.11446842000228,62.55586140198398,162.39215865681285,13.6,14.0,12.9,14.0,0.05,0.0,0.0,0.0,0.11428571428571428,0.10714285714285714,0.0,0.21428571428571427,6.8,7.0,6.45,7.0
1,planner_type=bandit,20,23,bandit,426.5,421.1,302.76,586.69,0.5521303129834112,0.5619163259686427,0.4715464918495883,0.6262213547254157,30.188220557794008,29.8116915188714,21.342448671002316,41.65202046267347,112.93474901068521,109.4690210756369,67.31527046684832,171.6281125390277,13.9,14.0,14.0,14.0,1.2,1.5,0.0,2.0,0.07857142857142857,0.07142857142857142,0.0,0.15,6.95,7.0,7.0,7.0
1,planner_type=bandit,20,24,bandit,438.06,442.9,283.71999999999997,594.06,0.5557049193954993,0.5678105163676592,0.4770332395178378,0.6459874724506757,31.01214754030225,31.366059909668586,19.968927742399686,42.17708222418689,120.97454792978267,123.21376577533745,65.62267374820827,176.70804890584648,13.65,14.0,12.9,14.0,0.65,0.0,0.0,2.0,0.09999999999999999,0.07142857142857142,0.0,0.21428571428571427,6.825,7.0,6.45,7.0
1,planner_type=bandit,20,25,bandit,443.07,452.9,301.33000000000004,588.21,0.557623425140249,0.5661189081310758,0.48716597812612605,0.6391875972885193,31.36904543028702,32.06694054593446,21.241934252593317,41.756622807278085,126.40686854539734,126.50600695372889,69.46541098120254,177.4182478101219,13.85,14.0,13.0,14.0,0.1,0.0,0.0,0.1,0.12142857142857143,0.14285714285714285,0.0,0.21428571428571427,6.925,7.0,6.5,7.0
1,planner_type=bandit,20,26,bandit,472.68664290538766,490.3,305.21,602.7,0.5593311225153719,0.5618743420820468,0.47570653478912656,0.6590281771940235,33.48366607484143,34.76133178770277,21.511551394449388,42.79158361275651,132.84163449452728,139.63405768211726,69.52953036603547,184.8929199784299,13.8,14.0,13.0,14.0,1.15,1.0,0.0,2.0,0.07857142857142857,0.07142857142857142,0.0,0.14285714285714285,6.9,7.0,6.5,7.0
1,planner_type=bandit,20,27,bandit,470.17,489.95000000000005,311.35,610.9,0.555828338595837,0.5686712636020418,0.47598473085667903,0.6340306907502893,33.30565725927351,34.73241085692189,21.95014084780001,43.38277925779532,133.51158087457716,135.83130516974816,73.21243395836028,190.15585593240837,13.8,14.0,13.0,14.0,0.7,0.5,0.0,2.0,0.09285714285714285,0.07142857142857142,0.0,0.21428571428571427,6.9,7.0,6.5,7.0
1,planner_type=bandit,20,28,bandit,479.085,502.04999999999995,302.63,612.95,0.5490630485321345,0.5546205492208041,0.47356034223558774,0.6252522341600398,33.94582561859107,35.600450065529074,21.330607037536428,43.529463403405046,140.36212852645113,141.6966175755911,71.00733703002723,194.17741324251153,13.9,14.0,13.9,14.0,0.15,0.0,0.0,1.0,0.09285714285714285,0.07142857142857142,0.0,0.15,6.95,7.0,6.95,7.0
1,planner_type=bandit,20,29,bandit,491.6,522.75,337.44,647.46,0.5513866827392372,0.5418541854880432,0.4654619337328272,0.6375792109550708,34.8385923729161,37.09139200925327,23.834737460865128,46.03350354217601,139.24581231834526,144.60193323354906,76.02017584665947,195.15057946143142,13.9,14.0,13.9,14.0,1.15,1.0,0.0,2.0,0.075,0.07142857142857142,0.0,0.15,6.95,7.0,6.95,7.0
1,planner_type=bandit,20,30,bandit,513.7927332254359,536.55,308.54,667.06,0.5541599224407521,0.5658565315721348,0.48224341495503753,0.6351162270673804,36.42240098345361,38.041544681052926,21.747491820732645,47.40356283787047,151.7037159856737,157.8663679407141,72.88433867282056,215.4254385456633,13.95,14.0,14.0,14.0,0.7,0.5,0.0,2.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,6.975,7.0,7.0,7.0
1,planner_type=bandit,20,31,bandit,500.99,509.95,319.07,660.78,0.549248026156605,0.5663095950576,0.4736094829543554,0.6255263910525103,35.510375986921694,36.15562233445856,22.504098367855285,46.9811731084038,148.97289844910992,151.36966682186988,76.31090255534959,207.0707243213006,13.95,14.0,14.0,14.0,0.15,0.0,0.0,1.0,0.08928571428571427,0.10714285714285714,0.0,0.15,6.975,7.0,7.0,7.0
1,planner_type=bandit,20,32,bandit,521.8456335296091,552.9,343.64,657.19,0.5409705208362008,0.5402725372548711,0.46396388291207147,0.6232253904496226,37.0042028488397,39.21597449923373,24.276984597204493,46.69527092031637,149.26301909768785,156.12075646297708,76.29037694852651,206.69009608826454,13.9,14.0,14.0,14.0,1.15,1.0,0.0,2.0,0.06428571428571428,0.07142857142857142,0.0,0.14285714285714285,6.95,7.0,7.0,7.0
1,planner_type=bandit,20,33,bandit,531.9092251911023,536.85,381.0456540682337,673.31,0.5512793117832361,0.5494352322017152,0.45800678941444917,0.646904686568018,37.71787642918712,38.10036356456299,26.894094375875543,47.87940075003598,157.75754846085542,160.33029602606211,106.42076271802749,209.46372430099328,13.95,14.0,14.0,14.0,0.7,0.5,0.0,2.0,0.075,0.07142857142857142,0.0,0.15,6.975,7.0,7.0,7.0
1,planner_type=bandit,20,34,bandit,533.2809616650188,548.55,325.2387277995789,673.58,0.5439492131917048,0.5428754388567472,0.47603585239259283,0.6252625608593421,37.81952265519121,38.90478334986885,22.89152376989611,47.899066722843784,161.686943236906,167.5582231119574,92.64529853199528,219.86823338196345,13.9,14.0,13.9,14.0,0.1,0.0,0.0,0.1,0.075,0.07142857142857142,0.0,0.14285714285714285,6.95,7.0,6.95,7.0
1,planner_type=bandit,20,35,bandit,545.9180302115021,584.05,309.31000000000006,699.63,0.5361641279263571,0.5329749449348397,0.4629375448017751,0.5980245025413653,38.726062951144115,41.46289941173933,21.81128582767149,49.73874256318264,157.6860537808368,172.44836724304287,66.19057863861194,207.92455729037636,14.0,14.0,14.0,14.0,1.2,1.0,0.0,2.0,0.060714285714285714,0.07142857142857142,0.0,0.14285714285714285,7.0,7.0,7.0,7.0
1,planner_type=bandit,20,36,bandit,550.723380625,596.763125,341.92,691.45722625,0.5415090214242257,0.5320830654046227,0.46852975870646363,0.6261856370826738,39.06662981964503,42.338403351183054,24.13690309549028,49.12630705830842,164.461203608975,176.33033511466752,81.96052000703047,218.49980399354388,13.85,14.0,13.0,14.0,0.7,0.5,0.0,2.0,0.06428571428571428,0.07142857142857142,0.0,0.14285714285714285,6.925,7.0,6.5,7.0
1,planner_type=bandit,20,37,bandit,553.4160625,577.75,340.16,704.9,0.5343542370947283,0.5264266284585737,0.4565751943068206,0.6021944145837128,39.262541631452635,41.00247962252052,24.00827125534641,50.122595758066865,170.18037730500023,173.53460566361946,83.00956456749535,231.13448404795002,13.85,14.0,13.0,14.0,0.1,0.0,0.0,0.1,0.07142857142857142,0.07142857142857142,0.0,0.15,6.925,7.0,6.5,7.0
1,planner_type=bandit,20,38,bandit,565.51920278125,586.5056840625,373.02541875000003,701.6,0.5345683140506214,0.5376739544851394,0.46053669321796664,0.6213124829460382,40.126944613063976,41.60203220369941,26.302377266012186,49.88004127876018,164.86865998497728,174.57304856990493,107.6932017325802,212.0805421839056,13.9,14.0,13.9,14.0,1.15,1.0,0.0,2.0,0.060714285714285714,0.07142857142857142,0.0,0.14285714285714285,6.95,7.0,6.95,7.0
1,planner_type=bandit,20,39,bandit,573.3218887732916,604.8499999999999,365.54,708.87,0.5323904867720208,0.521783764693796,0.4534745987868053,0.6241291715718169,40.68536824042053,42.95059615537271,25.840008773031986,50.39844196041505,172.01476238274265,178.86001165131995,87.65073627751231,231.10887160226957,13.9,14.0,13.9,14.0,0.7,0.5,0.0,2.0,0.06428571428571428,0.07142857142857142,0.0,0.14285714285714285,6.95,7.0,6.95,7.0
2,planner_type=rl,20,0,rl,85.32000000000001,83.95,74.95,93.48,0.24685516745322186,0.2451607742761158,0.1938448374779909,0.31973468533397464,5.970858130559104,5.877024818651023,5.227622050898267,6.580220438403861,8.4932,8.475000000000001,7.3964,9.325,9.95,10.0,8.0,11.0,1.45,1.5,1.0,2.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,4.975,5.0,4.0,5.5
2,planner_type=rl,20,1,rl,89.95,89.35,72.21,105.53,0.43756998842143896,0.43655267589820357,0.3477970513036423,0.5289699569850908,6.20621500578928,6.18671292038122,4.954119047619048,7.327219938201934,10.112300000000001,10.1875,7.464200000000001,12.613400000000002,10.8,11.0,9.0,13.0,1.55,2.0,1.0,2.0,0.06785714285714285,0.07142857142857142,0.0,0.14285714285714285,5.4,5.5,4.5,6.5
2,planner_type=rl,20,2,rl,113.27,116.4,82.12,151.18,0.5100850958346996,0.523291166115865,0.4469562826463479,0.5725708502024291,7.835671737796936,8.066970273372592,5.611452271984308,10.558199179246857,14.608600000000001,14.651,9.4065,20.7251,11.7,12.0,10.0,13.0,1.75,2.0,1.0,2.0,0.09642857142857142,0.07142857142857142,0.06428571428571428,0.15,5.85,6.0,5.0,6.5
2,planner_type=rl,20,3,rl,129.763,121.35,87.88,177.59,0.530786358890794,0.5320475049545952,0.4617950404698004,0.5880346671228129,9.003392534840318,8.399671716596691,5.9886455864609305,12.446724505663544,19.07725,16.450499999999998,11.368000000000002,29.982999999999993,11.3,11.0,9.9,13.1,0.65,1.0,0.0,1.1,0.1607142857142857,0.14285714285714285,0.07142857142857142,0.2857142857142857,5.65,5.5,4.95,6.55
2,planner_type=rl,20,4,rl,141.1,133.14999999999998,91.27,215.8,0.5408046115086347,0.5313560093637654,0.45891349511414975,0.6167407617809311,9.80816912281711,9.232503731823591,6.2390501622822425,15.112225869417044,22.64885,18.945500000000003,11.75,36.46539999999999,12.0,12.0,10.8,14.0,0.1,0.0,0.0,0.1,0.20357142857142857,0.21428571428571427,0.07142857142857142,0.29285714285714287,6.0,6.0,5.4,7.0
2,planner_type=rl,20,5,rl,170.195,153.45,113.28,240.75,0.537226694751931,0.5472523077029174,0.4520239909663692,0.6030116190345315,11.888172366909748,10.72933791027932,7.830898698444733,16.938177376356784,28.538749999999997,24.6025,15.88,44.90529999999999,12.4,13.0,10.0,14.0,0.95,1.0,0.0,2.0,0.1357142857142857,0.14285714285714285,0.07142857142857142,0.21428571428571427,6.2,6.5,5.0,7.0
2,planner_type=rl,20,6,rl,185.98,180.45,118.31,278.23,0.5300978458637817,0.522532821062669,0.44748775851363604,0.5957564415194713,13.019236791353823,12.592368758323115,8.120894132853856,19.62311890195333,32.73815,29.670499999999993,18.589899999999997,58.05219999999999,12.6,13.0,10.9,14.0,0.75,1.0,0.0,2.0,0.12857142857142856,0.10714285714285714,0.0,0.22142857142857142,6.3,6.5,5.45,7.0
2,planner_type=rl,20,7,rl,193.35999999999999,196.6,121.54,280.28999999999996,0.5310039115062274,0.5223561478945756,0.4504390762217378,0.6188521121794118,13.545926615675457,13.767867893992765,8.358901711327796,19.76309371473806,35.5389,33.293499999999995,19.319,59.842499999999994,12.65,13.0,11.0,14.0,0.3,0.0,0.0,1.0,0.125,0.14285714285714285,0.0,0.21428571428571427,6.325,6.5,5.5,7.0
2,planner_type=rl,20,8,rl,217.9,220.25,151.86,286.63,0.5239851574641031,0.5127339345089877,0.4725727850729466,0.5834676199923736,15.302293135553663,15.461014028237642,10.597225111276407,20.235401068537413,40.9321,40.3625,23.312499999999996,68.26389999999999,12.85,13.5,10.9,14.0,0.85,1.0,0.0,2.0,0.08928571428571427,0.07142857142857142,0.0,0.14285714285714285,6.425,6.75,5.45,7.0
2,planner_type=rl,20,9,rl,232.45499999999998,216.8,158.26,329.11,0.5266680508126278,0.5235069808681261,0.4559839741540628,0.6042790043317962,16.340594546022256,15.200189613311185,11.019439907323449,23.263045082307585,45.884575,43.03,24.600649999999995,74.24869999999999,13.2,13.0,12.0,14.0,0.7,0.5,0.0,2.0,0.09642857142857142,0.07142857142857142,0.0,0.21428571428571427,6.6,6.5,6.0,7.0
2,planner_type=rl,20,10,rl,240.265,241.25,159.22,339.58,0.5281200339994343,0.5196644002681836,0.46307375397825057,0.6107120524117778,16.897725697285995,16.97445952226043,11.053114227566756,24.02079421620239,48.930899999999994,47.684999999999995,28.5042,79.01539999999999,13.05,13.0,12.0,14.0,0.35,0.0,0.0,1.1,0.09999999999999999,0.07142857142857142,0.0,0.21428571428571427,6.525,6.5,6.0,7.0
2,planner_type=rl,20,11,rl,256.18,249.45,170.87,343.95,0.5355794344166613,0.5232742021416954,0.44494483437854077,0.6101212808346009,18.030781711363097,17.561303158550185,11.907351774418602,24.318898714173514,53.084649999999996,50.8565,31.025199999999998,84.8845,13.45,14.0,12.9,14.0,0.9,1.0,0.0,2.0,0.11785714285714285,0.14285714285714285,0.06428571428571428,0.21428571428571427,6.725,7.0,6.45,7.0
2,planner_type=rl,20,12,rl,271.67,269.95,189.72,368.59,0.5427379543361246,0.5329867525707476,0.4730933893245692,0.6220574910603262,19.133631022831935,18.995048915286368,13.241620530952828,26.097040584476986,58.709174999999995,60.902499999999996,35.036199999999994,90.16905000000001,13.35,13.0,12.9,14.0,0.7,0.0,0.0,2.0,0.11071428571428571,0.14285714285714285,0.0,0.21428571428571427,6.675,6.5,6.45,7.0
2,planner_type=rl,20,13,rl,273.16499999999996,277.79999999999995,191.47999999999996,373.13999999999993,0.5353852416413848,0.5328422319269,0.4681562678338104,0.5951506719559709,19.244093093465022,19.5721650195552,13.363152799500806,26.404553057899648,60.48074999999999,61.26299999999999,35.934,92.57349999999998,13.25,14.0,12.0,14.0,0.25,0.0,0.0,1.0,0.10357142857142856,0.10714285714285714,0.0,0.15,6.625,7.0,6.0,7.0
2,planner_type=rl,20,14,rl,295.87,291.7,201.71,388.09,0.5449908009515345,0.5560930160835301,0.4638877014411326,0.6121517975781409,20.86107602809566,20.576263402152936,14.10062824529281,27.475836594505054,66.4948,65.15999999999998,40.981500000000004,97.17099999999999,13.35,13.5,12.0,14.0,1.0,1.0,0.0,2.0,0.08928571428571427,0.07142857142857142,0.0,0.21428571428571427,6.675,6.75,6.0,7.0
2,planner_type=rl,20,15,rl,308.76,328.45,212.34,407.98,0.5461544982066541,0.5539396527841906,0.47540855440922214,0.615003578069821,21.781208465182388,23.17372997936947,14.88549922653418,28.89955147572673,72.426975,80.0975,41.734700000000004,103.97349999999999,13.5,14.0,12.9,14.0,0.7,0.0,0.0,2.0,0.10714285714285714,0.10714285714285714,0.0,0.21428571428571427,6.75,7.0,6.45,7.0
2,planner_type=rl,20,16,rl,321.96999999999997,333.95,221.01,415.18,0.5492710484869755,0.5599810632883393,0.47687474860935053,0.6182940657622955,22.723221618613653,23.57051220857673,15.478831041136067,29.406475606746703,78.4389,81.97999999999999,46.0408,111.435,13.5,14.0,12.9,14.0,0.2,0.0,0.0,1.0,0.09999999999999999,0.07142857142857142,0.0,0.21428571428571427,6.75,7.0,6.45,7.0
2,planner_type=rl,20,17,rl,334.82,347.2,241.29,443.51,0.5468451357036458,0.5492561578806121,0.47271363965714003,0.6155035985840273,23.642291717862463,24.511796904679485,16.958762186769803,31.443124000891885,80.38725,84.44024999999999,47.4786,113.02175000000001,13.6,14.0,13.0,14.0,1.1,1.0,0.0,2.0,0.07857142857142857,0.07142857142857142,0.0,0.14285714285714285,6.8,7.0,6.5,7.0
2,planner_type=rl,20,18,rl,352.94,352.95,242.2,473.18,0.5488080536992866,0.5566548750773725,0.46561593281762925,0.6258333546198971,24.935595973150356,24.947367679845946,17.02055091578308,33.56409566083974,88.15832499999999,85.50999999999999,51.202,123.41455,13.55,14.0,13.0,14.0,0.65,0.0,0.0,2.0,0.10714285714285714,0.07142857142857142,0.0,0.22142857142857142,6.775,7.0,6.5,7.0
2,planner_type=rl,20,19,rl,361.895,367.7,255.23000000000005,503.51,0.5511287490126291,0.5436180409592474,0.482356981696656,0.6267704047365065,25.57407848263654,25.982663981715703,17.911152994115447,35.72304772381716,93.7382,93.3295,57.5515,142.343,13.65,14.0,13.0,14.0,0.15,0.0,0.0,1.0,0.12142857142857143,0.14285714285714285,0.0,0.21428571428571427,6.825,7.0,6.5,7.0
2,planner_type=rl,20,20,rl,386.26,375.35,276.7,533.97,0.5490421876770816,0.5678789769182782,0.4764408886955681,0.6085346244270583,27.31547890616146,26.544845251459684,19.479454031117395,37.89215651169749,99.2492,90.62325,61.264799999999994,153.27100000000002,13.7,14.0,13.0,14.0,1.15,1.0,0.0,2.0,0.075,0.07142857142857142,0.0,0.14285714285714285,6.85,7.0,6.5,7.0
2,planner_type=rl,20,21,rl,403.0,400.5,281.27,570.24,0.547317241314308,0.5609851615758077,0.46706610545021926,0.6225957349884691,28.51205566505713,28.347364962831954,19.79248919571834,40.48646681023969,107.586425,107.48,66.293,168.16050000000004,13.7,14.0,13.0,14.0,0.65,0.0,0.0,2.0,0.11428571428571428,0.07142857142857142,0.06428571428571428,0.21428571428571427,6.85,7.0,6.5,7.0
2,planner_type=rl,20,22,rl,407.78000000000003,406.4,281.08,549.83,0.5521851504415399,0.569143332404013,0.47012814094240296,0.6333627240275047,28.851050281922088,28.74336179691594,19.801342261796773,39.01037879564114,111.4414,110.2975,64.2475,162.0689500000001,13.6,14.0,12.9,14.0,0.05,0.0,0.0,0.0,0.11428571428571428,0.10714285714285714,0.0,0.21428571428571427,6.8,7.0,6.45,7.0
2,planner_type=rl,20,23,rl,426.5,421.1,302.76,586.69,0.5521303129834112,0.5619163259686427,0.4715464918495883,0.6262213547254157,30.188220557794008,29.8116915188714,21.342448671002316,41.65202046267347,112.78385000000002,108.83725,69.07620000000001,171.2934500000001,13.9,14.0,14.0,14.0,1.2,1.5,0.0,2.0,0.07857142857142857,0.07142857142857142,0.0,0.15,6.95,7.0,7.0,7.0
2,planner_type=rl,20,24,rl,438.06,442.9,283.71999999999997,594.06,0.5557049193954993,0.5678105163676592,0.4770332395178378,0.6459874724506757,31.01214754030225,31.366059909668586,19.968927742399686,42.17708222418689,120.50355000000002,122.92500000000001,67.32730000000001,176.47420000000008,13.65,14.0,12.9,14.0,0.65,0.0,0.0,2.0,0.09999999999999999,0.07142857142857142,0.0,0.21428571428571427,6.825,7.0,6.45,7.0
2,planner_type=rl,20,25,rl,443.07,452.9,301.33000000000004,588.21,0.557623425140249,0.5661189081310758,0.48716597812612605,0.6391875972885193,31.36904543028702,32.06694054593446,21.241934252593317,41.756622807278085,126.169325,127.5875,71.25750000000001,177.05855000000008,13.85,14.0,13.0,14.0,0.1,0.0,0.0,0.1,0.12142857142857143,0.14285714285714285,0.0,0.21428571428571427,6.925,7.0,6.5,7.0
2,planner_type=rl,20,26,rl,472.68664290538766,490.3,305.21,602.7,0.5593311225153719,0.5618743420820468,0.47570653478912656,0.6590281771940235,33.48366607484143,34.76133178770277,21.511551394449388,42.79158361275651,132.43763930742446,136.839,71.31300000000002,181.40300000000002,13.8,14.0,13.0,14.0,1.15,1.0,0.0,2.0,0.07857142857142857,0.07142857142857142,0.0,0.14285714285714285,6.9,7.0,6.5,7.0
2,planner_type=rl,20,27,rl,470.17,489.95000000000005,311.35,610.9,0.555828338595837,0.5686712636020418,0.47598473085667903,0.6340306907502893,33.30565725927351,34.73241085692189,21.95014084780001,43.38277925779532,133.096325,135.18500000000003,75.06260000000002,189.5377,13.8,14.0,13.0,14.0,0.7,0.5,0.0,2.0,0.09285714285714285,0.07142857142857142,0.0,0.21428571428571427,6.9,7.0,6.5,7.0
2,planner_type=rl,20,28,rl,479.085,502.04999999999995,302.63,612.95,0.5490630485321345,0.5546205492208041,0.47356034223558774,0.6252522341600398,33.94582561859107,35.600450065529074,21.330607037536428,43.529463403405046,140.15485,142.421,72.876,191.2325,13.9,14.0,13.9,14.0,0.15,0.0,0.0,1.0,0.09285714285714285,0.07142857142857142,0.0,0.15,6.95,7.0,6.95,7.0
2,planner_type=rl,20,29,rl,491.6,522.75,337.44,647.46,0.5513866827392372,0.5418541854880432,0.4654619337328272,0.6375792109550708,34.8385923729161,37.09139200925327,23.834737460865128,46.03350354217601,138.92707500000003,145.27750000000003,77.0755,191.58810000000005,13.9,14.0,13.9,14.0,1.15,1.0,0.0,2.0,0.075,0.07142857142857142,0.0,0.15,6.95,7.0,6.95,7.0
2,planner_type=rl,20,30,rl,513.7927332254359,536.55,308.54,667.06,0.5541599224407521,0.5658565315721348,0.48224341495503753,0.6351162270673804,36.42240098345361,38.041544681052926,21.747491820732645,47.40356283787047,151.43557995144616,154.48350000000005,74.52950000000001,211.8051,13.95,14.0,14.0,14.0,0.7,0.5,0.0,2.0,0.07142857142857142,0.07142857142857142,0.0,0.14285714285714285,6.975,7.0,7.0,7.0
2,planner_type=rl,20,31,rl,500.99,509.95,319.07,660.78,0.549248026156605,0.5663095950576,0.4736094829543554,0.6255263910525103,35.510375986921694,36.15562233445856,22.504098367855285,46.9811731084038,148.660875,151.41250000000002,78.17000000000002,203.38575000000003,13.95,14.0,14.0,14.0,0.15,0.0,0.0,1.0,0.08928571428571427,0.10714285714285714,0.0,0.15,6.975,7.0,7.0,7.0
2,planner_type=rl,20,32,rl,521.8456335296091,552.9,343.64,657.19,0.5409705208362008,0.5402725372548711,0.46396388291207147,0.6232253904496226,37.0042028488397,39.21597449923373,24.276984597204493,46.69527092031637,149.13703508832415,154.1860000000001,77.979,201.83550000000002,13.9,14.0,14.0,14.0,1.15,1.0,0.0,2.0,0.06428571428571428,0.07142857142857142,0.0,0.14285714285714285,6.95,7.0,7.0,7.0
2,planner_type=rl,20,33,rl,531.9092251911023,536.85,381.0456540682337,673.31,0.5512793117832361,0.5494352322017152,0.45800678941444917,0.646904686568018,37.71787642918712,38.10036356456299,26.894094375875543,47.87940075003598,157.5936513359961,158.02181859290235,108.87374433070518,206.74340625000002,13.95,14.0,14.0,14.0,0.7,0.5,0.0,2.0,0.075,0.07142857142857142,0.0,0.15,6.975,7.0,7.0,7.0
2,planner_type=rl,20,34,rl,533.2809616650188,548.55,325.2387277995789,673.58,0.5439492131917048,0.5428754388567472,0.47603585239259283,0.6252625608593421,37.81952265519121,38.90478334986885,22.89152376989611,47.899066722843784,161.42545774925847,163.298,92.35642750981052,215.22549999999998,13.9,14.0,13.9,14.0,0.1,0.0,0.0,0.1,0.075,0.07142857142857142,0.0,0.14285714285714285,6.95,7.0,6.95,7.0
2,planner_type=rl,20,35,rl,545.9180302115021,584.05,309.31000000000006,699.63,0.5361641279263571,0.5329749449348397,0.4629375448017751,0.5980245025413653,38.726062951144115,41.46289941173933,21.81128582767149,49.73874256318264,157.630388595176,168.77250000000006,67.9,204.26550000000003,14.0,14.0,14.0,14.0,1.2,1.0,0.0,2.0,0.060714285714285714,0.07142857142857142,0.0,0.14285714285714285,7.0,7.0,7.0,7.0
2,planner_type=rl,20,36,rl,550.723380625,596.763125,341.92,691.45722625,0.5415090214242257,0.5320830654046227,0.46852975870646363,0.6261856370826738,39.06662981964503,42.338403351183054,24.13690309549028,49.12630705830842,163.88679628125004,174.50775000000004,84.7061,216.70216131250007,13.85,14.0,13.0,14.0,0.7,0.5,0.0,2.0,0.06428571428571428,0.07142857142857142,0.0,0.14285714285714285,6.925,7.0,6.5,7.0
2,planner_type=rl,20,37,rl,553.4160625,577.75,340.16,704.9,0.5343542370947283,0.5264266284585737,0.4565751943068206,0.6021944145837128,39.262541631452635,41.00247962252052,24.00827125534641,50.122595758066865,169.757678125,171.68950000000004,85.59650000000002,226.06600000000003,13.85,14.0,13.0,14.0,0.1,0.0,0.0,0.1,0.07142857142857142,0.07142857142857142,0.0,0.15,6.925,7.0,6.5,7.0
2,planner_type=rl,20,38,rl,565.51920278125,586.5056840625,373.02541875000003,701.6,0.5345683140506214,0.5376739544851394,0.46053669321796664,0.6213124829460382,40.126944613063976,41.60203220369941,26.302377266012186,49.88004127876018,164.44431625156255,171.05780782812508,108.14203843749999,212.60895000000008,13.9,14.0,13.9,14.0,1.15,1.0,0.0,2.0,0.060714285714285714,0.07142857142857142,0.0,0.14285714285714285,6.95,7.0,6.95,7.0
2,planner_type=rl,20,39,rl,573.3218887732916,604.8499999999999,365.54,708.87,0.5323904867720208,0.521783764693796,0.4534745987868053,0.6241291715718169,40.68536824042053,42.95059615537271,25.840008773031986,50.39844196041505,171.34312494798127,180.43250000000006,90.1435,230.14075000000005,13.9,14.0,13.9,14.0,0.7,0.5,0.0,2.0,0.06428571428571428,0.07142857142857142,0.0,0.14285714285714285,6.95,7.0,6.95,7.0
