cell_index,cell_label,n_seeds,epoch,override_misreporting.audit_probability,total_production_mean,total_production_median,total_production_p10,total_production_p90,gini_coefficient_mean,gini_coefficient_median,gini_coefficient_p10,gini_coefficient_p90,welfare_mean,welfare_median,welfare_p10,welfare_p90,total_tax_revenue_mean,total_tax_revenue_median,total_tax_revenue_p10,total_tax_revenue_p90,total_audits_mean,total_audits_median,total_audits_p10,total_audits_p90,total_catches_mean,total_catches_median,total_catches_p10,total_catches_p90,bunching_intensity_mean,bunching_intensity_median,bunching_intensity_p10,bunching_intensity_p90,enforcement_cost_mean,enforcement_cost_median,enforcement_cost_p10,enforcement_cost_p90
2,audit_probability=0.05,100,2,0.05,173.465,169.95000000000002,129.36,229.1,0.5099169040527843,0.5133632163274846,0.4249342769389938,0.5891713920464251,12.135398690830751,11.892128272161452,8.956320743627536,16.149147215489428,25.083493821565167,24.939220434999996,15.076281599999998,35.846199999999996,3.61,3.0,2.0,6.0,0.48,0.0,0.0,1.0,0.025714285714285714,0.0,0.0,0.07142857142857142,1.805,1.5,1.0,3.0
2,audit_probability=0.05,100,3,0.05,218.884,215.35,159.29,286.05999999999995,0.5209383558853805,0.5207332507769309,0.44979822218980897,0.5889754040799774,15.374102250628738,15.11775105557447,11.061530251121066,20.23108562825468,35.3535175259351,33.738892,22.905558872049998,49.685069391999996,3.4,3.0,2.0,6.0,0.56,0.0,0.0,1.0,0.034999999999999996,0.0,0.0,0.07142857142857142,1.7,1.5,1.0,3.0
2,audit_probability=0.05,100,4,0.05,271.845236125,264.6,203.14,348.62,0.5136827490794924,0.5104371223764137,0.4394343460039049,0.5972923312216192,19.16067549153168,18.62379703289918,14.246070880993653,24.67627793024748,48.76292567223617,46.309320220000004,31.929225828499998,67.76319757226486,3.52,3.0,1.0,6.0,0.43,0.0,0.0,1.0,0.031428571428571424,0.0,0.0,0.07142857142857142,1.76,1.5,0.5,3.0
2,audit_probability=0.05,100,5,0.05,313.322596375,307.8,224.5,395.18663999999995,0.5159175627914936,0.5141566389221905,0.43221011024738104,0.5940920378014894,22.122226673961396,21.740421685874963,15.736279404291786,27.980363824381907,61.626784485844794,57.72594039928428,39.96759745289958,85.85186500779876,3.57,3.0,2.0,6.0,0.49,0.0,0.0,1.1,0.026428571428571426,0.0,0.0,0.07142857142857142,1.785,1.5,1.0,3.0
2,audit_probability=0.05,100,6,0.05,354.1868022390625,355.0,259.34,450.27,0.5146800707997415,0.5148640834845377,0.4367548332493984,0.5990900869152085,25.041717267390307,25.109265103464228,18.24485016072103,31.908410062445796,75.7247731827805,74.03041401715754,47.35970839177949,101.91065762668379,3.62,4.0,1.0,6.0,0.45,0.0,0.0,1.0,0.03,0.0,0.0,0.07142857142857142,1.81,2.0,0.5,3.0
2,audit_probability=0.05,100,7,0.05,396.08219625,396.45,287.77,511.96,0.516474949910201,0.5174083460719419,0.4380843782649358,0.6069727510861231,28.03334797147347,28.086418505593677,20.270513293824646,36.34908474808017,91.61476482987818,87.14322562711655,56.849696431188065,125.36529881055644,3.62,4.0,2.0,6.0,0.46,0.0,0.0,1.0,0.022857142857142857,0.0,0.0,0.07142857142857142,1.81,2.0,1.0,3.0
2,audit_probability=0.05,100,8,0.05,435.927989199375,426.4,318.08,554.51,0.5217956582333267,0.5245448295488642,0.43439987157506954,0.6157778220188311,30.87681568512441,30.188489913237625,22.40244000868919,39.38021322030162,107.79050208269553,100.52336360638841,69.69397549882551,148.97162242721254,3.5,3.0,2.0,6.0,0.56,0.5,0.0,1.0,0.02142857142857143,0.0,0.0,0.07142857142857142,1.75,1.5,1.0,3.0
2,audit_probability=0.05,100,9,0.05,478.355,472.95000000000005,345.06,605.17,0.5234762816182885,0.5259923981943291,0.4374119169006175,0.6175247185766054,33.90647614490514,33.51807550010942,24.423438149565378,43.00064393347111,126.10451842815014,120.64466688364851,81.01074229571702,172.00482729116845,3.53,3.0,1.0,6.0,0.5,0.0,0.0,1.0,0.019285714285714285,0.0,0.0,0.07142857142857142,1.765,1.5,0.5,3.0
2,audit_probability=0.05,100,10,0.05,516.6743002396332,514.9000000000001,382.23,656.52,0.5232278044683524,0.5271166711203152,0.43572409983274846,0.6112477216693822,36.64369325773963,36.52530022664124,26.967407310646646,46.66663149301579,144.54005504230693,139.5954086021724,90.52889795796638,208.08948833549996,3.32,3.0,1.0,5.0,0.45,0.0,0.0,1.0,0.016428571428571428,0.0,0.0,0.07142857142857142,1.66,1.5,0.5,2.5
2,audit_probability=0.05,100,11,0.05,553.0200512760346,559.45,392.72,718.55,0.5248435417098496,0.5218363181272709,0.43985792973831617,0.6162426965581602,39.23901046314755,39.688748458043335,27.764677699133994,51.097548785531146,162.38717109318088,160.72316119934382,100.02898616034308,231.25768888644313,3.75,4.0,2.0,5.0,0.43,0.0,0.0,1.0,0.019285714285714285,0.0,0.0,0.07142857142857142,1.875,2.0,1.0,2.5
2,audit_probability=0.05,100,12,0.05,588.978160344682,602.7518044389415,424.18,759.5065058153516,0.5309248436311201,0.5312399773415306,0.4427097683318278,0.6270792968902246,41.80440617423315,42.78218333547408,30.078152864338623,53.981216647486484,179.95378799099066,178.73187961123938,115.79902001295736,245.61089088137618,3.72,4.0,1.0,6.0,0.44,0.0,0.0,1.0,0.018571428571428572,0.0,0.0,0.07142857142857142,1.86,2.0,0.5,3.0
2,audit_probability=0.05,100,13,0.05,620.5083828998308,638.4301464546692,436.03,800.34,0.5316819909335091,0.5288529286711804,0.4588664701974273,0.6195844972128675,44.05618635452117,45.31447226109992,30.83651191603951,56.90844357660581,196.62365010717383,195.80032726703527,128.28486803275933,271.9537102689084,3.87,4.0,2.0,6.0,0.49,0.0,0.0,1.0,0.015714285714285712,0.0,0.0,0.07142857142857142,1.935,2.0,1.0,3.0
2,audit_probability=0.05,100,14,0.05,656.0799543986358,657.95,477.11,836.98,0.5327425305766194,0.5285677154560946,0.4512565850761757,0.6169099364011358,46.59648262032853,46.71457034620658,33.77404068697967,59.541334126236535,218.07184227079892,215.99261562986936,139.51519309619997,296.32493050588914,3.32,3.0,1.0,6.0,0.37,0.0,0.0,1.0,0.026428571428571426,0.0,0.0,0.07142857142857142,1.66,1.5,0.5,3.0
2,audit_probability=0.05,100,15,0.05,692.9120963544923,695.5,496.31925557594593,907.9651192548763,0.5339019548002079,0.5305475394802204,0.4567711033471774,0.6239147139964474,49.22677019077791,49.406376578540126,35.13850621292442,64.62196622761012,238.3938136131363,227.7306681724346,151.44146975534338,344.1711142762844,3.47,3.0,1.0,5.1,0.34,0.0,0.0,1.0,0.019285714285714285,0.0,0.0,0.07142857142857142,1.735,1.5,0.5,2.55
2,audit_probability=0.05,100,16,0.05,723.4476710228357,740.88651875,521.29,896.46,0.5378565860539888,0.5401677729752723,0.46306322025309454,0.625680816208243,51.40590535146127,52.66713082662633,36.99557881866955,63.78440623608496,254.8764685010103,253.15397601390217,162.68476632784427,338.22020136036656,3.51,4.0,2.0,5.0,0.4,0.0,0.0,1.0,0.015,0.0,0.0,0.07142857142857142,1.755,2.0,1.0,2.5
2,audit_probability=0.05,100,17,0.05,765.8017792925866,767.35,550.9100000000001,1025.7191795005751,0.53573569394977,0.5418162286396151,0.4526995811599127,0.6220674216361582,54.43225924535273,54.52494426826518,39.08132529412817,73.05186815120206,279.9813051536239,279.35616166381635,173.52410137669713,389.96043280730794,3.54,4.0,2.0,5.0,0.31,0.0,0.0,1.0,0.020714285714285713,0.0,0.0,0.07142857142857142,1.77,2.0,1.0,2.5
2,audit_probability=0.05,100,18,0.05,792.9499617353495,796.3499999999999,585.751875,1020.4198144834072,0.5387968240541429,0.5425335979705136,0.462803051018412,0.6196665534618652,56.36988456906932,56.637346250410076,41.494311426994365,72.65975140454275,298.10452715253865,292.3276589164618,198.20420227851642,419.1360721127106,3.57,4.0,1.0,6.0,0.36,0.0,0.0,1.0,0.020714285714285713,0.0,0.0,0.07142857142857142,1.785,2.0,0.5,3.0
2,audit_probability=0.05,100,19,0.05,815.1608012999537,831.85,591.8900000000001,1066.6585,0.5364907461501154,0.5398680744919944,0.46363938902404844,0.6168598948225779,57.95752614835021,59.13826349372631,42.026923854105,75.96273761674277,311.1534216922806,307.4874414564147,189.79125467447813,425.75730711094445,3.55,3.0,2.0,5.1,0.39,0.0,0.0,1.0,0.016428571428571428,0.0,0.0,0.07142857142857142,1.775,1.5,1.0,2.55
2,audit_probability=0.05,100,20,0.05,847.5727348509773,836.45,630.4,1105.2524999999998,0.5308562465859284,0.5310878968404338,0.4484576115334149,0.618435209532521,60.2754815089197,59.500543639067224,44.723958988303394,78.70448403980186,331.97038594978613,315.9301237718939,211.80299985146982,461.8695501936397,3.28,3.0,1.0,5.0,0.44,0.0,0.0,1.0,0.015,0.0,0.0,0.07142857142857142,1.64,1.5,0.5,2.5
2,audit_probability=0.05,100,21,0.05,858.958355003021,875.05,633.12,1071.4520832158312,0.5316289284097059,0.5291000132101213,0.44809933815903724,0.6069639826674365,61.08835375029665,62.245358590645594,44.94151748134027,76.28997277313547,344.5695955762376,340.7417892024217,218.18670631518688,476.9426374477861,3.36,3.0,1.0,6.0,0.4,0.0,0.0,1.0,0.015714285714285712,0.0,0.0,0.07142857142857142,1.68,1.5,0.5,3.0
2,audit_probability=0.05,100,22,0.05,883.0785337854608,880.2444010752688,646.46,1171.6352363125,0.5260729678496139,0.5320003406255336,0.45072788946885933,0.6064294507635664,62.8140016436081,62.60495591389284,45.88595580082438,83.47061374087745,362.3024073424485,357.48624803388304,240.0138539188768,499.98800693516404,3.64,4.0,2.0,6.0,0.46,0.0,0.0,1.0,0.014285714285714285,0.0,0.0,0.07142857142857142,1.82,2.0,1.0,3.0
2,audit_probability=0.05,100,23,0.05,904.07878062088,903.15,674.46825,1132.1706903423394,0.5270329495568304,0.5295135617190703,0.43946404437075187,0.6127679399806698,64.31353928385587,64.24559278139941,47.857205736704465,80.63732018593929,378.3569551512393,378.18863293331805,264.5618941473701,501.1844270172551,3.61,4.0,1.0,6.0,0.34,0.0,0.0,1.0,0.01714285714285714,0.0,0.0,0.07142857142857142,1.805,2.0,0.5,3.0
2,audit_probability=0.05,100,24,0.05,907.8633356717219,913.55,655.20813125,1179.1501115326162,0.5234804893441248,0.5204945164763292,0.43564147587555924,0.6104923115985444,64.58564087473664,64.99163588898412,46.51269135847972,83.99137573277811,383.64689924384965,375.51099717515854,261.3648781796042,538.0854614621771,3.34,3.0,1.0,5.1,0.41,0.0,0.0,1.0,0.012142857142857143,0.0,0.0,0.07142857142857142,1.67,1.5,0.5,2.55
2,audit_probability=0.05,100,25,0.05,921.5537475806044,923.05,676.84,1190.0275,0.5231344441626373,0.5252994732073928,0.4358697667133288,0.599358175965222,65.56370046224757,65.67528551820573,48.043580917473456,84.7658518381897,396.01629075948506,396.9862538487166,266.61749359980314,529.91729778606,3.67,4.0,2.0,5.1,0.33,0.0,0.0,1.0,0.015714285714285712,0.0,0.0,0.07142857142857142,1.835,2.0,1.0,2.55
2,audit_probability=0.05,100,26,0.05,955.0665420355123,958.241875,679.46,1227.3326457335772,0.5193500519105144,0.5205848676867886,0.4290156455830692,0.6127363176609655,67.95936369086705,68.18409651804296,48.23051538957057,87.43855515615206,418.78157240741155,414.57909767780603,276.3380935819107,568.0218522157512,3.56,4.0,2.0,6.0,0.39,0.0,0.0,1.0,0.017857142857142856,0.0,0.0,0.07142857142857142,1.78,2.0,1.0,3.0
2,audit_probability=0.05,100,27,0.05,948.0159884274738,937.95,701.97201875,1221.9325,0.5191277300489155,0.5238615349236024,0.4263350219159936,0.6083693984193197,67.45586387979509,66.74046708926677,49.834991036838744,87.07321809664802,418.95676631585496,412.7329474167505,287.9861399982531,571.4752025996393,4.03,4.0,2.0,6.0,0.52,0.0,0.0,1.0,0.020714285714285713,0.0,0.0,0.07142857142857142,2.015,2.0,1.0,3.0
2,audit_probability=0.05,100,28,0.05,978.1693668356412,972.6905712476874,739.3145165299762,1263.8175,0.5140904610002127,0.5160551724263742,0.4187596419926047,0.6084715909055363,69.61219525775998,69.21657770646856,52.53218490815951,90.04422081994265,445.91608420990445,448.4704711972012,303.71105828862653,586.4627308759577,3.75,4.0,2.0,6.0,0.41,0.0,0.0,1.0,0.007857142857142856,0.0,0.0,0.007142857142857142,1.875,2.0,1.0,3.0
2,audit_probability=0.05,100,29,0.05,981.3362184297088,976.9875,690.3,1290.35,0.51564963731212,0.5188392861203851,0.42337636771563,0.6073107908740443,69.83761935489457,69.51211803659888,49.00383296089155,91.98350186319438,453.86259758517144,452.4048223203489,302.1532679612947,606.8710503529004,3.47,3.0,1.0,6.0,0.35,0.0,0.0,1.0,0.015,0.0,0.0,0.07142857142857142,1.735,1.5,0.5,3.0
3,audit_probability=0.1,100,0,0.1,89.279,89.55,75.32000000000001,103.37,0.256885436160713,0.25695893570913436,0.1919941662132402,0.3413895886156972,6.248628710491072,6.265368740023943,5.247140932008733,7.240355060506922,9.2103,9.0,7.590600000000002,11.236,5.72,6.0,4.0,8.0,0.72,1.0,0.0,2.0,0.05714285714285714,0.07142857142857142,0.0,0.14285714285714285,2.86,3.0,2.0,4.0
3,audit_probability=0.1,100,1,0.1,124.61,120.7,92.78000000000002,162.74,0.4581094504267793,0.45277012495472013,0.3849319652989817,0.5280929715406346,8.671659560500895,8.403010664181565,6.385614581946478,11.427546688708208,15.13041264,14.822824,9.9463208,20.9486864,6.51,6.5,4.0,9.0,0.79,1.0,0.0,2.0,0.03857142857142857,0.0,0.0,0.14285714285714285,3.255,3.25,2.0,4.5
3,audit_probability=0.1,100,2,0.1,173.465,169.95000000000002,129.36,229.1,0.5099169040527843,0.5133632163274846,0.4249342769389938,0.5891713920464251,12.135398690830751,11.892128272161452,8.956320743627536,16.149147215489428,25.083493821565167,24.939220434999996,15.076281599999998,35.846199999999996,6.97,7.0,5.0,10.0,1.01,1.0,0.0,2.0,0.025714285714285714,0.0,0.0,0.07142857142857142,3.485,3.5,2.5,5.0
3,audit_probability=0.1,100,3,0.1,217.214,214.05,158.28000000000003,285.36,0.5219430163581426,0.5248884142010217,0.44808582564428884,0.5955513910009101,15.254314206106642,15.015828399092072,10.970009207685274,20.149487823451036,35.31154801181812,33.738892,22.905558872049998,49.685069391999996,7.16,7.0,5.0,10.0,0.98,1.0,0.0,2.0,0.03785714285714285,0.0,0.0,0.07142857142857142,3.58,3.5,2.5,5.0
3,audit_probability=0.1,100,4,0.1,265.569236125,256.1,197.84,338.29,0.5170371732837085,0.5202327426206511,0.4431995765044244,0.5992520317806386,18.710712565143858,18.04279266294384,13.86495067051075,23.94042873453568,48.41247204490672,45.726575634499994,31.271040188000008,68.7058050439948,6.93,7.0,4.0,10.0,0.76,1.0,0.0,2.0,0.03857142857142857,0.0,0.0,0.07142857142857142,3.465,3.5,2.0,5.0
3,audit_probability=0.1,100,5,0.1,303.402596375,299.1,224.5,387.7,0.519834951095477,0.5166892787425472,0.42907556667440294,0.5936903701819106,21.411696551237977,21.102156667315796,15.7354207349113,27.440684992077816,61.00228304872305,56.756692734558044,38.84955648745019,85.81345067979878,7.04,7.0,4.0,9.0,0.69,1.0,0.0,2.0,0.03214285714285714,0.0,0.0,0.07142857142857142,3.52,3.5,2.0,4.5
3,audit_probability=0.1,100,6,0.1,340.6028022390625,343.55,259.36999999999995,428.80999999999995,0.5185388782460204,0.5156740751151769,0.43673269387085173,0.6053365501106973,24.069502149381453,24.277618562377096,18.23816092585582,30.367566059873603,74.38501833372905,71.98208445096752,46.99281754770135,101.84694307316069,7.06,7.0,5.0,9.0,0.69,1.0,0.0,2.0,0.03214285714285714,0.0,0.0,0.07142857142857142,3.53,3.5,2.5,4.5
3,audit_probability=0.1,100,7,0.1,377.03419625,386.5,268.46000000000004,458.72,0.5225172723011331,0.5207553606574271,0.428858335555139,0.6127035292379114,26.669755381706576,27.335423656825384,18.86868534780686,32.557627435953805,88.9617103455825,84.75095106719503,54.228577671986095,124.75383291559481,6.92,7.0,4.0,10.0,0.54,0.0,0.0,1.0,0.03071428571428571,0.0,0.0,0.07142857142857142,3.46,3.5,2.0,5.0
3,audit_probability=0.1,100,8,0.1,411.92298919937497,411.9,298.45,506.96,0.5274275712794861,0.5253994669589481,0.4509312194512839,0.608680872820884,29.15935687145847,29.167410005020507,21.024059357510115,35.93978548103281,103.82347023168069,97.91195851905061,66.90956524411753,142.59264437576,7.06,7.0,5.0,9.1,0.64,1.0,0.0,2.0,0.02857142857142857,0.0,0.0,0.07142857142857142,3.53,3.5,2.5,4.55
3,audit_probability=0.1,100,9,0.1,448.27,452.1,320.76,560.15,0.5283387707034894,0.5276942018814633,0.4483017264541467,0.6181223927419185,31.75511632893397,32.049685544176185,22.60314351001559,39.73948249320286,120.99665620073917,115.76108187799491,73.57700845083949,163.66333529274155,7.23,7.0,5.0,10.0,0.57,0.0,0.0,2.0,0.024285714285714285,0.0,0.0,0.07142857142857142,3.615,3.5,2.5,5.0
3,audit_probability=0.1,100,10,0.1,483.02180023963325,488.7,346.85,594.17,0.5286328802658629,0.527486314317253,0.45916268570736934,0.6147390223140351,34.23724071984087,34.655574382644936,24.472349709432788,42.204588370050594,137.6395367912363,136.64473743273732,86.87094411621779,184.56925846571653,6.86,7.0,4.0,9.0,0.59,1.0,0.0,1.0,0.02,0.0,0.0,0.07142857142857142,3.43,3.5,2.0,4.5
3,audit_probability=0.1,100,11,0.1,517.5470512760346,532.85,377.96,666.23,0.530380978243126,0.5268511260147528,0.4553812081159069,0.6194950190118633,36.702456030595194,37.761355888105406,26.738698619702983,47.32873097493399,152.89708940621207,149.57555913616198,98.92685753376925,209.02640884045547,7.25,7.0,5.0,9.1,0.63,0.0,0.0,2.0,0.027142857142857142,0.0,0.0,0.07142857142857142,3.625,3.5,2.5,4.55
3,audit_probability=0.1,100,12,0.1,547.721386670314,562.95,384.94,680.36,0.5358996052293342,0.5332295582608546,0.4512409125057226,0.6296013381364334,38.85500638812205,39.9544981788996,27.218797621746653,48.33184394495414,170.06144172032126,173.23151341135508,107.73144400132536,219.19381469986197,7.28,7.0,5.0,9.0,0.5,0.0,0.0,1.0,0.025714285714285714,0.0,0.0,0.07142857142857142,3.64,3.5,2.5,4.5
3,audit_probability=0.1,100,13,0.1,578.1253828998308,591.35,399.18,739.72,0.5354253169380386,0.5325624679992695,0.45963554680021423,0.6243494140539961,41.026957548661755,41.97335883909476,28.242010341667328,52.577513843044706,186.85086515914443,182.70694192994807,115.5036923141349,255.02058442453026,7.44,7.0,5.0,10.0,0.57,0.0,0.0,1.1,0.022857142857142857,0.0,0.0,0.07142857142857142,3.72,3.5,2.5,5.0
3,audit_probability=0.1,100,14,0.1,613.6449543986357,618.5,437.75,773.17,0.5384618748527699,0.5366364108846567,0.45856251501074324,0.6196495514929462,43.56255151961903,43.908207457599275,30.97563815028723,55.0000186678198,205.514922830388,196.34545006936352,125.23055560450173,274.61502880304045,6.94,7.0,4.0,9.1,0.64,0.5,0.0,2.0,0.026428571428571426,0.0,0.0,0.07142857142857142,3.47,3.5,2.0,4.55
3,audit_probability=0.1,100,15,0.1,644.8870163544923,656.55,454.65,843.7,0.5403802497770864,0.5412090867943722,0.4636089373870628,0.6313898236159285,45.79316818614662,46.60086899384888,32.1547134737243,60.02009122252284,224.73908678244828,213.66981774519633,137.30819151624112,309.093068496647,6.81,7.0,4.0,9.0,0.43,0.0,0.0,1.0,0.02857142857142857,0.0,0.0,0.07142857142857142,3.405,3.5,2.0,4.5
3,audit_probability=0.1,100,16,0.1,675.9267395680503,685.75,456.41,851.8925,0.5447070002220372,0.543144421418544,0.46418038657379357,0.6269468369708096,48.008127897606855,48.72909699470371,32.31825731352633,60.615201910411,242.5273842262664,240.6817843294233,143.06409906365212,328.1710161196337,7.01,7.0,4.9,9.0,0.6,0.0,0.0,2.0,0.020714285714285713,0.0,0.0,0.07142857142857142,3.505,3.5,2.45,4.5
3,audit_probability=0.1,100,17,0.1,712.9030884494413,719.2573659763864,487.28,915.4975,0.5409937688282932,0.5423760400231613,0.46514036879022813,0.6312784026708259,50.651152290545944,51.10046720154625,34.52193484713072,65.09751489502088,262.59429055324864,262.5169703618287,152.926706795437,363.7469133747381,7.22,8.0,5.0,9.0,0.55,0.0,0.0,1.1,0.018571428571428572,0.0,0.0,0.07142857142857142,3.61,4.0,2.5,4.5
3,audit_probability=0.1,100,18,0.1,741.981798659027,757.75,496.53,957.6052896892847,0.5452078443829086,0.5479564907279727,0.47977459420887025,0.6228862705316767,52.726095982024766,53.87342103864509,35.19322689579252,68.15879866470553,282.4231589929033,277.0065615620375,167.14250367805914,395.46749508872824,6.96,7.0,4.9,9.0,0.51,0.0,0.0,1.0,0.022857142857142857,0.0,0.0,0.07142857142857142,3.48,3.5,2.45,4.5
3,audit_probability=0.1,100,19,0.1,758.2283687999537,773.95,514.5500000000001,957.55,0.5437046865836361,0.5438622356085611,0.4653413143142371,0.6361809957096195,53.88731685670488,55.02299068801265,36.461357192515635,68.15006749713852,293.35037939635936,295.562974218494,182.65447957772543,388.60955240024896,6.88,7.0,4.0,9.0,0.64,1.0,0.0,2.0,0.01714285714285714,0.0,0.0,0.07142857142857142,3.44,3.5,2.0,4.5
3,audit_probability=0.1,100,20,0.1,788.044964393821,794.7,538.9725,988.26,0.5395073876645523,0.5357925663393562,0.45865441020892334,0.629860683497537,56.0191723342978,56.50421653017751,38.20651187226294,70.35102922961059,312.95267105989063,309.7811596269719,184.26354523364753,439.6834396353604,6.87,7.0,5.0,9.0,0.49,0.0,0.0,1.0,0.015714285714285712,0.0,0.0,0.07142857142857142,3.435,3.5,2.5,4.5
3,audit_probability=0.1,100,21,0.1,804.8122068643786,833.5,543.82,1017.0861977028018,0.5382938473308674,0.541870506073411,0.4587722632356323,0.6159086509688693,57.21743928093304,59.262724522884284,38.561045811888,72.41902066614905,325.45142541826164,335.39903864371956,193.5391383022184,451.8927029930544,6.95,7.0,5.0,9.1,0.59,0.0,0.0,2.0,0.012857142857142857,0.0,0.0,0.07142857142857142,3.475,3.5,2.5,4.55
3,audit_probability=0.1,100,22,0.1,827.1663858314339,830.95,559.4641552362459,1095.3372712500002,0.534173506498748,0.5290378116088472,0.46055947541617953,0.6180118889384145,58.81622652042448,59.085560474402556,39.636737858561325,78.0291152089363,342.1610336784554,344.27775451595585,214.0319534091198,466.43987860283306,7.23,7.0,5.0,10.0,0.58,1.0,0.0,1.0,0.016428571428571428,0.0,0.0,0.07142857142857142,3.615,3.5,2.5,5.0
3,audit_probability=0.1,100,23,0.1,853.6342166925195,874.9,581.4801845977491,1073.985375,0.5361598515068927,0.5410878849366554,0.4488711133174527,0.6274614909399474,60.705792695140815,62.225239204608215,41.21504093963937,76.47033529107028,362.1946038900739,369.2435764781816,222.22551494043807,466.5780723110329,7.17,7.0,5.0,10.0,0.54,0.0,0.0,1.0,0.019285714285714285,0.0,0.0,0.07142857142857142,3.585,3.5,2.5,5.0
3,audit_probability=0.1,100,24,0.1,857.3349549312488,863.8,596.6200000000001,1111.3509999999997,0.5305751729447289,0.5270523362903068,0.44780088560395603,0.6163775135698297,60.97292348004541,61.440239485637875,42.32135505730612,79.1653809314045,366.10872827912834,367.2010312653965,240.6416519736821,512.8772524628534,6.95,7.0,4.0,9.0,0.58,0.0,0.0,1.1,0.01,0.0,0.0,0.07142857142857142,3.475,3.5,2.0,4.5
3,audit_probability=0.1,100,25,0.1,880.3362352086951,889.25,576.9200000000001,1169.621375,0.5296805648100842,0.5312504962284056,0.4439935465416925,0.6252376769267738,62.61631937535889,63.262942443113666,40.914042878007784,83.3190871051003,384.5510920951624,387.9611022084921,241.70941215974082,537.6405092941898,7.2,7.0,5.0,10.0,0.58,0.0,0.0,1.0,0.015714285714285712,0.0,0.0,0.07142857142857142,3.6,3.5,2.5,5.0
3,audit_probability=0.1,100,26,0.1,904.6848880694578,928.2355591013165,637.685375,1160.4475,0.5276593720297582,0.5253773336760963,0.4458075797956908,0.6167937105512677,64.35651946180353,66.07052252302388,45.22351458288224,82.68037549538552,402.7271391761437,414.38532587879894,275.08013553805085,528.843223776855,7.08,7.0,5.0,9.1,0.55,0.0,0.0,1.1,0.022857142857142857,0.0,0.0,0.07142857142857142,3.54,3.5,2.5,4.55
3,audit_probability=0.1,100,27,0.1,912.5364702667409,943.45,618.7557437500001,1176.5243249999999,0.5263893791672177,0.5346233120054023,0.43846584463893623,0.6119261027865717,64.91798175804074,67.1330575950378,43.864343922476664,83.79460898341111,410.86090945690887,423.69241509755784,270.31173596492897,557.9678335635518,7.24,7.0,5.0,9.0,0.58,1.0,0.0,1.0,0.017857142857142856,0.0,0.0,0.07142857142857142,3.62,3.5,2.5,4.5
3,audit_probability=0.1,100,28,0.1,932.924427430848,931.8125,670.1825,1204.267425,0.5204721031158214,0.5205590113890333,0.4234564389625877,0.6212958937917274,66.37722305064551,66.28150350505935,47.56303665807416,85.77152941928169,428.4869898864418,425.8312302710881,288.99943204951154,574.6293641669731,7.08,7.0,4.0,9.0,0.59,0.0,0.0,2.0,0.014285714285714285,0.0,0.0,0.07142857142857142,3.54,3.5,2.0,4.5
3,audit_probability=0.1,100,29,0.1,953.5842902272564,964.4230011814154,616.578322646875,1228.5431250000001,0.5208533163155211,0.517918893643375,0.42766786450824545,0.6066307162431402,67.85273692950341,68.64720494310899,43.7318465789856,87.54710523863258,445.88919196035096,448.10716240677004,277.78727271512855,589.3667308530771,7.28,7.0,5.0,10.0,0.55,0.0,0.0,1.0,0.018571428571428572,0.0,0.0,0.07142857142857142,3.64,3.5,2.5,5.0
4,audit_probability=0.15,100,0,0.15,89.279,89.55,75.32000000000001,103.37,0.256885436160713,0.25695893570913436,0.1919941662132402,0.3413895886156972,6.248628710491072,6.265368740023943,5.247140932008733,7.240355060506922,9.2103,9.0,7.590600000000002,11.236,8.65,9.0,6.0,10.0,1.03,1.0,0.0,2.0,0.05714285714285714,0.07142857142857142,0.0,0.14285714285714285,4.325,4.5,3.0,5.0
4,audit_probability=0.15,100,1,0.15,124.61,120.7,92.78000000000002,162.74,0.4581094504267793,0.45277012495472013,0.3849319652989817,0.5280929715406346,8.671659560500895,8.403010664181565,6.385614581946478,11.427546688708208,15.13041264,14.822824,9.9463208,20.9486864,9.96,10.0,8.0,12.0,1.19,1.0,0.0,2.0,0.03857142857142857,0.0,0.0,0.14285714285714285,4.98,5.0,4.0,6.0
4,audit_probability=0.15,100,2,0.15,173.465,169.95000000000002,129.36,229.1,0.5099169040527843,0.5133632163274846,0.4249342769389938,0.5891713920464251,12.135398690830751,11.892128272161452,8.956320743627536,16.149147215489428,25.083493821565167,24.939220434999996,15.076281599999998,35.846199999999996,10.35,10.0,8.0,12.1,1.41,1.0,1.0,2.0,0.025714285714285714,0.0,0.0,0.07142857142857142,5.175,5.0,4.0,6.05
4,audit_probability=0.15,100,3,0.15,213.972,212.60000000000002,154.91,283.90999999999997,0.5255581529315724,0.5248884142010217,0.44808582564428884,0.6008413839498177,15.0209352092485,14.91779870640315,10.717851591217514,20.000741200460954,35.33545332052598,33.60976000000001,22.943436740302136,49.99008795,10.71,11.0,9.0,13.0,1.01,1.0,0.0,2.0,0.04428571428571428,0.0,0.0,0.14285714285714285,5.355,5.5,4.5,6.5
4,audit_probability=0.15,100,4,0.15,258.167236125,249.7,191.43,325.61999999999995,0.5213646750560034,0.5162159608388601,0.4344033380753827,0.6158143366434211,18.179834528543427,17.542848561130498,13.407793322061359,23.009138859184777,47.82133796965454,45.465943161740576,30.500112211999998,67.89358237226486,10.45,11.0,8.0,12.0,0.62,1.0,0.0,2.0,0.04857142857142857,0.07142857142857142,0.0,0.14285714285714285,5.225,5.5,4.0,6.0
