seed,beta,reluctance,K,r_i,volume_share,willing_clear_frac,residual_risk,sum_Dk2,clearing_spread_pct,dealer_pnl,spot_I,spot_S0
49,0.8,1.0,4,0.6400000000000001,0.3416491595448671,0.8230134947239773,2.2300969547688,14.055630719709406,9.452342077090034,3.095207461824654,4.917316566972579,3.67594305357079
50,0.8,1.0,4,0.6400000000000001,0.4005626820419717,0.7189130927657625,2.7779758614416683,21.810206857151403,12.553146362801193,-0.5885473277105646,2.5670643467850125,3.3024189851493944
51,0.8,1.0,4,0.6400000000000001,0.42443800209198823,0.6715734438174851,3.07511020778496,26.72540030721807,14.413700950394375,0.7092386164181841,3.642837709673359,4.50821876893095
52,0.8,1.0,4,0.6400000000000001,0.27041274724553016,0.6089333618269896,2.3562125648967944,15.690319400470898,13.962974800477646,-0.09671048819540928,3.1354194735378487,3.0070076735234066
53,0.8,1.0,4,0.6400000000000001,0.4320878717436826,0.6747254552178509,2.648220471681949,19.820341187866944,11.577306595882227,4.64547715564791,4.449372026124917,4.337072350122545
54,0.8,1.0,4,0.6400000000000001,0.28201246423926146,0.5004511051117002,2.200061463794766,13.679570979924843,11.962247844243642,3.764977238282366,3.8296099929682366,4.903440053383968
55,0.8,1.0,4,0.6400000000000001,0.3782135527908339,0.5380872549925488,2.770415230212321,21.691649647084372,14.186907936070822,2.481938988459164,3.2961758675448705,3.7512365357332684
56,0.8,1.0,4,0.6400000000000001,0.30567082347635127,0.8748272162121591,2.5547339072339934,18.44565975409317,12.996402352493995,3.9041749525238902,4.677496208089153,4.473505895726204
57,0.8,1.0,4,0.6400000000000001,0.2934278061715844,0.6431641138960663,2.4020229763726624,16.30636516846355,12.155035840384041,2.956905871640196,4.025958296000295,3.230408577481354
58,0.8,1.0,4,0.6400000000000001,0.10860784751158661,0.291872982166355,1.3259168817986744,4.9686161825272555,10.961247669793774,0.53571682731908,3.465174418122088,3.237968019388407
59,0.8,1.0,4,0.6400000000000001,0.4684213765300037,0.6836256616641143,3.3739023390546885,32.171244691488695,14.658208515312607,5.377346447050016,2.9825032613817397,2.9346438378608393
60,0.8,1.0,4,0.6400000000000001,0.3364742488728714,0.6571335215506008,2.248493727293266,14.288485876234969,11.048785657439378,7.151636888116724,2.5670643467850125,2.208100816575082
61,0.8,1.0,4,0.6400000000000001,0.3811521972878627,0.48862514525460826,2.657619772339157,19.96128712461181,12.716179940867399,4.349449177685403,2.209492759274241,2.3778227833432344
62,0.8,1.0,4,0.6400000000000001,0.28414140362260054,0.7442252784491568,2.046517364006878,11.836783843967202,9.836081655836956,1.4996789286762948,3.1354194735378487,3.1960134100120903
63,0.8,1.0,4,0.6400000000000001,0.4268025903892354,0.6942340044674816,2.829769930965936,22.63107084433412,11.778456885526412,3.7753034815552304,1.6368324945346824,1.322533778820064
64,0.8,1.0,4,0.6400000000000001,0.33265563755906996,0.8507901070870107,2.372347837130415,15.905948856559815,11.500907287875048,1.995895863671175,2.322775875477118,2.7555762257080527
65,0.8,1.0,4,0.6400000000000001,0.31655643929450594,0.7797117002976188,2.4776037799052837,17.34868489699422,12.706267718128062,2.94534061114228,3.2961758675448705,3.8362694884628006
66,0.8,1.0,4,0.6400000000000001,0.3716705905424875,0.7707806357717605,2.6649835496967533,20.07205851299628,12.467355155000611,9.004782405860684,4.677496208089153,3.61663329380407
67,0.8,1.0,4,0.6400000000000001,0.4251374456231704,0.5268462656881672,3.001139900305482,25.45513067718427,13.807085020407584,1.6981725464346042,2.4418671412486086,2.668472926824193
68,0.8,1.0,4,0.6400000000000001,0.2382737047207574,0.8630022583876863,1.6982212388974955,8.15063387982378,8.638407884632601,-0.20085699544627134,3.465174418122088,3.5078067187079283
69,0.8,1.0,4,0.6400000000000001,0.3318892818534706,0.7380189484295661,2.2764292682973197,14.645734963949657,10.122983796600106,-0.2965237177707545,2.9825032613817397,3.0190031404284086
70,0.8,1.0,4,0.6400000000000001,0.33220500613310483,0.7603826825556642,2.3648352752145723,15.805368982867032,11.06020328465053,3.0592863726067145,4.23237359180038,3.7194334872527404
71,0.8,1.0,4,0.6400000000000001,0.30146039114131185,0.6303536498202662,2.0691877206899987,12.100481002261679,10.21028656515244,2.7451128511633547,2.209492759274241,2.5723775263328745
72,0.8,1.0,4,0.6400000000000001,0.33471094222277403,0.598636272967454,2.611177451302119,19.269729697371996,13.3833361051569,8.215860540610139,3.1354194735378487,2.7924758834331227
73,0.8,1.0,4,0.6400000000000001,0.19280602772692543,0.7237303199699244,1.5495246301218213,6.785780648776451,8.30872757302201,-1.1513192535714938,2.6986805503124818,4.18979549830309
74,0.8,1.0,4,0.6400000000000001,0.19794546110372208,0.7308948713629737,1.794485684385641,9.100868628228033,10.509876455899606,5.463813983691413,3.8296099929682366,3.0198338489750562
75,0.8,1.0,4,0.6400000000000001,0.2732279754381965,1.0,1.9919837396160032,11.214358285520255,9.514804175672708,0.6138742563325572,1.999231723470852,3.109656432820435
76,0.8,1.0,4,0.6400000000000001,0.3025391963267781,0.5504754101587157,2.451316081638349,16.98249431755094,13.236699977446866,5.114030821395309,2.837044860895655,2.6598014845754374
77,0.8,1.0,4,0.6400000000000001,0.34079489895881443,0.4080667744329734,2.776494204168896,21.786947739424317,15.197879029019175,5.026131661932075,4.025958296000295,3.197910781976867
78,0.8,1.0,4,0.6400000000000001,0.217066043216788,0.47840724667675716,2.2566060245491513,14.391774173190932,15.126024527338814,3.5070215323243636,5.713106769843826,4.839398727194869
79,0.8,1.0,4,0.6400000000000001,0.11102451362356207,0.15992546496735732,1.2234525220650048,4.23035769406456,10.114183091474201,1.2406383007536423,2.9825032613817397,2.1300635877580705
80,0.8,1.0,4,0.6400000000000001,0.23078826328810478,0.5341437730042766,2.2370066121941807,14.142864639296564,14.264820078482764,4.274455209913389,4.23237359180038,3.9146648577249645
81,0.8,1.0,4,0.6400000000000001,0.2619383739339568,0.8529135888047432,1.652452531176323,7.717219171518569,7.204935727918855,-1.4214077154725138,3.642837709673359,4.4581225782792675
82,0.8,1.0,4,0.6400000000000001,0.18527205591625096,0.3704618360347162,1.5924774916455853,7.16719885998011,9.889331889027712,-1.1902871471540841,5.1694327785892495,6.252401740717781
83,0.8,1.0,4,0.6400000000000001,0.39587894608710267,0.7705441601565926,2.391298503647577,16.16108198232224,10.344852552855837,4.073549509723834,2.6986805503124818,3.0824156730729113
84,0.8,1.0,4,0.6400000000000001,0.38181164108797455,0.628567602952118,2.8905751130029222,23.61409834558883,14.858065042447336,4.39862274287631,3.8296099929682357,3.664766532918729
85,0.8,1.0,4,0.6400000000000001,0.3822513764866931,0.6379478126350675,2.2509506371267936,14.319728748545847,9.810006414682027,2.2963703394153345,1.999231723470852,3.0096215830974886
86,0.8,1.0,4,0.6400000000000001,0.21990974374120267,0.45840901429561093,2.056023998859901,11.947009484367577,13.612137247721442,3.275187426148622,4.677496208089153,5.464906134177085
87,0.8,1.0,4,0.6400000000000001,0.21772366697481496,0.43837132047751404,1.8965295191637601,10.165343598877667,12.135657186922822,0.676569248480805,2.4418671412486086,3.0768050173157366
88,0.8,1.0,4,0.6400000000000001,0.25657449791043113,0.4930328641324479,2.320281499817857,15.215429069110128,13.699484672054103,4.975480818535443,2.1017345258429305,1.8160178714241482
89,0.8,1.0,4,0.6400000000000001,0.3730617350290827,0.9113159679696273,2.192076065389747,13.580447767490243,9.285827007386873,6.1744596004520265,2.9825032613817397,2.9892802548522206
90,0.8,1.0,4,0.6400000000000001,0.35632922495857167,0.8023565012418007,2.298727362290024,14.934056151256865,11.17418569078973,2.2387142290296715,4.23237359180038,4.461331436256538
91,0.8,1.0,4,0.6400000000000001,0.33453245627727785,0.8055796028778236,2.413407830531055,16.46130585202914,11.541465785014179,-0.9294862786239939,3.642837709673359,4.125434634735711
92,0.8,1.0,4,0.6400000000000001,0.21654510975001592,1.0,1.3909227029404705,5.467752412154598,5.926330781454779,0.8149810595132351,3.1354194735378487,2.6857250227977905
93,0.8,1.0,4,0.6400000000000001,0.3153192047749111,0.5816363353696579,2.412839897588475,16.45355928077806,12.45124505903112,-3.5414786500382127,2.6986805503124818,2.3112579543689966
94,0.8,1.0,4,0.6400000000000001,0.44714853768791585,0.7128537808506031,2.864850174804602,23.195656980808756,12.009927414517318,1.2575073030219257,3.8296099929682366,3.295833998925705
95,0.8,1.0,4,0.6400000000000001,0.24242085669630017,0.8892282117047312,1.8616855199512268,9.795249235653547,9.318908574866285,1.4193987200662321,3.2961758675448705,3.2732045574729898
96,0.8,1.0,4,0.6400000000000001,0.29510680529068833,0.6488498355241773,2.0698328441013434,12.108027461594217,9.939278999312783,6.321351461349318,2.837044860895655,2.399130141658454
97,0.8,1.0,4,0.6400000000000001,0.24633067295698943,0.3894706712200713,2.4082284158329506,16.390726449548943,15.937568656060394,3.972382014345283,2.4418671412486086,2.304200908390551
98,0.8,1.0,4,0.6400000000000001,0.35433783783953493,0.8196872658692531,2.389333304595502,16.13453013806983,10.779590343269128,0.52854657196437,3.465174418122088,3.7905486744107617
99,0.8,1.0,4,0.6400000000000001,0.20673316070932155,1.0,1.532530368217495,6.637752079874863,7.860577892879088,2.424758153247921,2.9825032613817397,2.7652775088281136
0,0.95,0.0,4,0.9025,1.0,1.0,1.4940747040818623,23.294069127662237,1.59325228649951,-2.849699620768531,2.5670643467850125,3.0489406217061337
1,0.95,0.0,4,0.9025,1.0,1.0,2.272057998612529,53.86908030676435,3.3148789595911654,1.397137095128491,3.642837709673359,3.822417176777949
2,0.95,0.0,4,0.9025,1.0,1.0,1.8449049867600713,35.51801969920259,2.2504050432046223,2.384431890987085,3.1354194735378487,3.178189587032146
3,0.95,0.0,4,0.9025,1.0,1.0,1.4938510426925518,23.287095455080753,1.5162376160415088,0.098608314974584,4.449372026124917,4.593937507211719
4,0.95,0.0,4,0.9025,1.0,1.0,1.3799549410785232,19.871495190913127,1.3299641999633416,0.49263845105076787,2.322775875477118,2.362980529040131
5,0.95,0.0,4,0.9025,1.0,1.0,0.7643580694364037,6.096694647365403,0.4123749326815131,0.3039254743247283,5.4344752647896755,5.102555341453777
6,0.95,0.0,4,0.9025,1.0,1.0,1.0245120136010193,10.953044320690525,0.6503986481619418,1.2514171522079847,4.677496208089153,4.305124446038493
7,0.95,0.0,4,0.9025,1.0,1.0,1.290685260068193,17.38366863503873,1.215460240436043,1.1699441986126413,6.637683077567331,6.259549212699101
8,0.95,0.0,4,0.9025,1.0,1.0,2.0144632809706793,42.3466876414149,2.861579883656102,3.4264708637583494,3.465174418122088,3.398344981190395
9,0.95,0.0,4,0.9025,1.0,1.0,1.4540105962217083,22.061542655073247,1.3048623444363556,0.283348896046568,2.9825032613817397,3.095505080586009
10,0.95,0.0,4,0.9025,1.0,1.0,1.415614286279787,20.911761060119613,1.3404891110361288,-0.8965972791278127,4.23237359180038,3.734923186452437
11,0.95,0.0,4,0.9025,1.0,1.0,0.8974065039857839,8.403866790665399,0.5193166576006369,1.3874531395015584,3.642837709673359,3.4518268244332715
12,0.95,0.0,4,0.9025,1.0,1.0,1.7272292677818366,31.131547636568303,2.058175750016467,-0.8642400178012588,3.1354194735378482,3.129667366821028
13,0.95,0.0,4,0.9025,1.0,1.0,0.9122853520202666,8.684846315904647,0.5504151437391787,-1.0008791507462749,2.6986805503124818,3.3221083161966045
14,0.95,0.0,4,0.9025,1.0,1.0,1.3298347519720766,18.45423684946941,1.0815033313438964,1.44843123579207,3.8296099929682366,3.590909350500224
15,0.95,0.0,4,0.9025,1.0,1.0,1.8199777853654497,34.564709269898344,2.161198341334093,0.1980522424615534,3.2961758675448705,3.388996399323793
16,0.95,0.0,4,0.9025,1.0,1.0,2.1172896012645337,46.780112658019014,3.0644011623326612,2.9960355524811133,2.837044860895655,2.332760593996581
17,0.95,0.0,4,0.9025,1.0,1.0,0.5384835500828953,3.025837603502315,0.20100936464347985,0.18025545097754797,4.0259582960002955,3.9583572701498975
18,0.95,0.0,4,0.9025,1.0,1.0,1.710991530119946,30.54896167149457,1.9085044850413801,2.540652178399098,3.465174418122088,3.4976059246032696
19,0.95,0.0,4,0.9025,1.0,1.0,0.5250084624915257,2.876294440022189,0.18575658641571383,-0.3428459087975738,4.917316566972579,5.152368524613953
20,0.95,0.0,4,0.9025,1.0,1.0,0.9778091997262056,9.977206759567533,0.6669861597545007,-0.22958452123383472,4.23237359180038,4.3601546583842685
21,0.95,0.0,4,0.9025,1.0,1.0,1.2026308764080045,15.09264766920264,0.981037076400138,-1.1924645695381,3.642837709673359,3.9226476541441917
22,0.95,0.0,4,0.9025,1.0,1.0,1.346665264050354,18.924309857559038,1.1912239330514018,0.15775564068261472,3.1354194735378487,3.1095590083104225
23,0.95,0.0,4,0.9025,1.0,1.0,2.286954199080703,54.57775511798369,3.480489956225566,2.4508712691491774,4.449372026124917,4.432975634994566
24,0.95,0.0,4,0.9025,1.0,1.0,1.3626931572751009,19.377461581493456,1.2389811779625914,0.192177218794353,3.8296099929682366,4.344861406292544
25,0.95,0.0,4,0.9025,1.0,1.0,1.1789428592813533,14.50394842960859,0.8847898416868223,-0.5707611322437638,3.2961758675448705,3.1116801339496836
26,0.95,0.0,4,0.9025,1.0,1.0,1.722525885722308,30.962231143512945,1.81804294131051,2.2950776272261537,2.837044860895655,2.537479325931516
27,0.95,0.0,4,0.9025,1.0,1.0,1.1758985938191702,14.429140966504592,0.894439460443179,-0.7088305142129703,4.0259582960002955,3.8317426374626566
28,0.95,0.0,4,0.9025,1.0,1.0,1.47713857169821,22.768960926834573,1.2868173738934243,1.7375305574260995,3.465174418122088,4.313842112204138
29,0.95,0.0,4,0.9025,1.0,1.0,1.7195858279769705,30.85662685475963,2.132963441411935,0.5841860080269182,4.917316566972579,5.340853026053862
30,0.95,0.0,4,0.9025,1.0,1.0,2.1877677990099507,49.94628441439821,2.9545123108756006,3.770905857267546,4.23237359180038,4.440027140443651
31,0.95,0.0,4,0.9025,1.0,1.0,0.8690418283314949,7.881013921971976,0.5173068524157716,0.6824916218174516,6.006024017647005,6.12513131788465
32,0.95,0.0,4,0.9025,1.0,1.0,1.2592283176462407,16.546635398411592,1.0633346433585131,-0.22090695507324876,5.169432778589249,4.993934641767076
33,0.95,0.0,4,0.9025,1.0,1.0,2.080479861638975,45.167678225631214,3.041767921920044,1.912141872709855,4.449372026124917,4.168454148336606
34,0.95,0.0,4,0.9025,1.0,1.0,1.716914940614497,30.760847313456527,2.008933585222056,1.0512479410402538,3.8296099929682366,3.578594723025546
35,0.95,0.0,4,0.9025,1.0,1.0,0.646239639836365,4.3580069832949215,0.30820852117026515,-0.6441833720984618,5.4344752647896755,5.197931288853171
36,0.95,0.0,4,0.9025,1.0,1.0,1.2057524823044758,15.17109974230561,1.0041074320704415,1.1348866672765747,2.837044860895655,3.054526250545723
37,0.95,0.0,4,0.9025,1.0,1.0,0.6361201310930117,4.222590962003,0.2652991537454693,-0.533325504018823,4.0259582960002955,3.5681981377743206
38,0.95,0.0,4,0.9025,1.0,1.0,1.0968551194597391,12.554495561474445,0.8432301332665884,-0.45762444033582705,2.1017345258429305,2.079154185678356
39,0.95,0.0,4,0.9025,1.0,1.0,1.7832815246500922,33.18490315797714,2.0411582686861918,-1.9147006972096956,2.9825032613817397,3.7842612126148953
40,0.95,0.0,4,0.9025,1.0,1.0,2.586235601510515,69.79702404390369,4.492438779644988,3.245197967427523,2.5670643467850125,2.5177940152073646
41,0.95,0.0,4,0.9025,1.0,1.0,1.048956327194848,11.481947270881768,0.8393181489590417,-0.7018888818402976,6.006024017647005,6.070707678504711
42,0.95,0.0,4,0.9025,1.0,1.0,1.0100414030219536,10.645819225692218,0.6576376116698552,-0.7562375500743661,3.1354194735378487,3.037690436967674
43,0.95,0.0,4,0.9025,1.0,1.0,1.1768234279336804,14.451846682066334,0.9650258742143518,0.9793769446417114,4.449372026124917,4.593966135656893
44,0.95,0.0,4,0.9025,1.0,1.0,1.2460122319800355,16.201131452369427,0.9695856843815706,2.2254965007710963,3.8296099929682357,3.511299326217822
45,0.95,0.0,4,0.9025,1.0,1.0,1.2604299362317293,16.57822971835741,1.1279240061238172,1.5630113085516424,5.4344752647896755,5.712233116314213
46,0.95,0.0,4,0.9025,1.0,1.0,0.9066239798511788,8.57738961794992,0.5285125471724911,-1.0143781648503463,2.837044860895655,2.9215067789665707
47,0.95,0.0,4,0.9025,1.0,1.0,0.8932895235279656,8.32693578495538,0.5416027414605163,-1.1417808514773942,4.025958296000295,3.581573746070095
48,0.95,0.0,4,0.9025,1.0,1.0,1.123187963587179,13.164537798971333,0.8316552955168208,0.8428702428662738,3.465174418122088,3.030012704402435
49,0.95,0.0,4,0.9025,1.0,1.0,0.8785606462779739,8.05460460260821,0.5012054551763311,0.9461917945850917,4.917316566972579,4.342654552296968
50,0.95,0.0,4,0.9025,1.0,1.0,0.4724204293413773,2.3289387889198148,0.14541978000392008,-0.6824044685511483,2.5670643467850125,2.8940148822018594
51,0.95,0.0,4,0.9025,1.0,1.0,1.5009878188947414,23.51013212513422,1.457547559324976,-1.8898968969731487,3.642837709673359,4.095637513430006
52,0.95,0.0,4,0.9025,1.0,1.0,0.871859956962754,7.932209896836086,0.5169751201609302,-0.3574017958904907,3.1354194735378487,3.0435902232029464
53,0.95,0.0,4,0.9025,1.0,1.0,1.4823114501545993,22.92871208618778,1.5672932407978406,1.5181031640497515,4.449372026124917,4.43699068102605
54,0.95,0.0,4,0.9025,1.0,1.0,1.4164161635152999,20.93545877867373,1.398277018684896,1.6291613036144454,3.8296099929682366,4.400991357732414
55,0.95,0.0,4,0.9025,1.0,1.0,2.099019059263142,45.976244989440566,3.080121651237531,0.9239044070672819,3.2961758675448705,3.5166895531602864
56,0.95,0.0,4,0.9025,1.0,1.0,1.9754585350722451,40.722700549974036,2.3753172753209153,1.1186299252411365,4.677496208089153,4.629735251509317
57,0.95,0.0,4,0.9025,1.0,1.0,1.8349864872614028,35.13714535383729,2.081464157100523,1.3564447198610727,4.025958296000295,3.6351027434621486
58,0.95,0.0,4,0.9025,1.0,1.0,1.2045929566216231,15.141934848816218,0.9825829772726673,0.4775126419143275,3.465174418122088,3.3397650641016314
59,0.95,0.0,4,0.9025,1.0,1.0,1.6992925207142635,30.132629110176037,1.7417622690716914,0.7470779575978054,2.9825032613817397,2.924324583504717
60,0.95,0.0,4,0.9025,1.0,1.0,0.5198189826703359,2.81971363349158,0.19869516079534055,0.04552928754464759,2.5670643467850125,2.3245136511720608
61,0.95,0.0,4,0.9025,1.0,1.0,1.9081056613110816,37.99317380898575,2.4984705822071835,2.726531360181974,2.209492759274241,2.222015678152034
62,0.95,0.0,4,0.9025,1.0,1.0,1.2100441489936606,15.279289734849032,0.9770756974458212,2.0354790937440757,3.1354194735378487,3.1419519270410836
63,0.95,0.0,4,0.9025,1.0,1.0,1.6356075793531057,27.9163711101351,1.6794667766621085,-1.1728905569666694,1.6368324945346824,1.3672160970385892
64,0.95,0.0,4,0.9025,1.0,1.0,1.5106669181969579,23.81431927356329,1.5513425178929376,1.8343926081616775,2.322775875477118,2.4790602405701803
65,0.95,0.0,4,0.9025,1.0,1.0,1.5855578141377056,26.23402323716207,1.6472882801774729,-0.6255809431312165,3.2961758675448705,3.5609421047931056
66,0.95,0.0,4,0.9025,1.0,1.0,1.5766260754437296,25.939293562364306,1.621813360555067,1.5045103691577257,4.677496208089153,4.1838046111854705
67,0.95,0.0,4,0.9025,1.0,1.0,2.682057669905669,75.06490822928761,4.688080926889485,1.0723781288250214,2.4418671412486086,2.49728530136315
68,0.95,0.0,4,0.9025,1.0,1.0,1.7677850687786203,32.61066514940966,2.230386924876414,-1.3689549496931193,3.465174418122088,3.480193575530034
69,0.95,0.0,4,0.9025,1.0,1.0,1.662848558307496,28.85400686128917,1.7926637809071044,2.573059571858165,2.9825032613817397,2.9682265564781134
70,0.95,0.0,4,0.9025,1.0,1.0,1.8880124599364978,37.19721684165303,2.341947765159791,0.6514957634668574,4.23237359180038,3.9997563657556454
71,0.95,0.0,4,0.9025,1.0,1.0,0.8565909096922707,7.656806233659093,0.5274913316272901,-0.44797315767024837,2.209492759274241,2.3232651765311356
72,0.95,0.0,4,0.9025,1.0,1.0,1.4098000644511914,20.74033593377471,1.3057997281277722,2.057522075215188,3.1354194735378487,2.931944339894059
73,0.95,0.0,4,0.9025,1.0,1.0,1.934528117245024,39.05267857004546,2.496940833773065,4.9548863800712635,2.6986805503124818,3.4260594594197804
74,0.95,0.0,4,0.9025,1.0,1.0,2.067512180156003,44.606370546926016,2.7615907291503454,-0.7930608668630259,3.8296099929682366,3.4207316097070417
75,0.95,0.0,4,0.9025,1.0,1.0,1.7921643333601691,33.516325094064015,2.1043070034639237,0.0490893029759476,1.999231723470852,2.49066465033318
76,0.95,0.0,4,0.9025,1.0,1.0,2.205354301895365,50.752504281495234,3.2413019288469163,3.4382166216766783,2.837044860895655,2.7036657688567884
77,0.95,0.0,4,0.9025,1.0,1.0,2.6648507050460912,74.10482751002412,4.771207373229454,6.347300779417173,4.025958296000295,3.618190354472325
78,0.95,0.0,4,0.9025,1.0,1.0,1.8887670266012757,37.22695540456846,2.300180875888155,2.7074016952849154,5.713106769843826,5.372822892836888
79,0.95,0.0,4,0.9025,1.0,1.0,2.2697860002634,53.761398840906885,3.864962418631929,4.6698348342472125,2.9825032613817397,2.505607745884494
80,0.95,0.0,4,0.9025,1.0,1.0,2.286147294371827,54.539248637629505,3.438380206324992,3.7517746920143558,4.23237359180038,4.101357992240946
81,0.95,0.0,4,0.9025,1.0,1.0,1.3654282175918515,19.4553246170226,1.2885729197193727,2.3807355085094155,3.642837709673359,4.06956662923441
82,0.95,0.0,4,0.9025,1.0,1.0,1.1852464542319134,14.659463070966286,1.0149568925504482,1.276636695401501,5.1694327785892495,5.818032216221239
83,0.95,0.0,4,0.9025,1.0,1.0,0.9854108804859427,10.132939293014342,0.6954306581764538,1.11999879340018,2.6986805503124818,2.8497607267506773
84,0.95,0.0,4,0.9025,1.0,1.0,1.1479078588247977,13.750382921541503,0.8946578163723122,0.5408072270728693,3.8296099929682357,3.7563652197345365
85,0.95,0.0,4,0.9025,1.0,1.0,1.043116178558671,11.354449859690796,0.8052890053451376,-0.2858894768906437,1.999231723470852,2.43860486397569
86,0.95,0.0,4,0.9025,1.0,1.0,1.3239120073079276,18.29022198054096,1.2411740147668757,2.4819490584616446,4.677496208089153,5.14567629357077
87,0.95,0.0,4,0.9025,1.0,1.0,0.9467444576542827,9.353330427402003,0.6584385793700618,-0.00502439174330932,2.4418671412486086,2.7097880586799437
88,0.95,0.0,4,0.9025,1.0,1.0,1.2752040623298821,16.969150809210316,1.0616851406088432,2.5001208131932837,2.1017345258429305,1.8721361406628312
89,0.95,0.0,4,0.9025,1.0,1.0,0.8917365241012305,8.298007906268609,0.573275212545391,-0.6807762737719545,2.9825032613817397,2.95275827640062
90,0.95,0.0,4,0.9025,1.0,1.0,1.1677077946608385,14.22882679071575,1.0274501385332229,1.6976497262787107,4.23237359180038,4.385852299634362
91,0.95,0.0,4,0.9025,1.0,1.0,1.2474937095407381,16.23967984017596,1.031607572698765,-0.15928675043617901,3.642837709673359,3.896430334107678
92,0.95,0.0,4,0.9025,1.0,1.0,2.044519824883203,43.61977152189127,2.7727513742154177,1.2241599410115431,3.1354194735378487,2.8763894306444797
93,0.95,0.0,4,0.9025,1.0,1.0,1.1223813618593392,13.145636730759476,0.8495463626237766,-2.9893857698022086,2.6986805503124818,2.4484375259377256
94,0.95,0.0,4,0.9025,1.0,1.0,1.921623570400786,38.53340334581578,2.416156177142112,-1.3953448087780136,3.8296099929682366,3.564366641706997
95,0.95,0.0,4,0.9025,1.0,1.0,1.703937895910702,30.297602115142112,1.8924739695159032,2.5850623055188695,3.2961758675448705,3.2679138242097974
96,0.95,0.0,4,0.9025,1.0,1.0,1.894273712601415,37.444341651882254,2.456682448450076,-0.7569431290549433,2.837044860895655,2.568008100960423
97,0.95,0.0,4,0.9025,1.0,1.0,1.317321047830377,18.10856332333166,1.1747040626534206,1.324859554753394,2.4418671412486086,2.3077121325305967
98,0.95,0.0,4,0.9025,1.0,1.0,0.7295806790395982,5.554530847353291,0.3561336106178464,1.7536403099070064,3.465174418122088,3.6273371544823214
99,0.95,0.0,4,0.9025,1.0,1.0,2.0479873634883434,43.76785666523509,2.9020239154881455,1.9038641678940664,2.9825032613817397,2.8361835513542624
0,0.95,1.0,4,0.9025,0.6127008645394425,1.0,2.0903140132131446,45.5956906334572,5.089961479505884,-2.966915019815774,2.5670643467850125,3.0489406217061337
1,0.95,1.0,4,0.9025,0.36971050733120553,1.0,1.7806018558769647,33.08524672600217,5.506817680770423,0.6707300079303922,3.642837709673359,3.822417176777949
2,0.95,1.0,4,0.9025,0.4646181839700229,1.0,1.9623670702062797,40.184746158175464,5.4799547827621335,2.9481202713165535,3.1354194735378487,3.178189587032146
3,0.95,1.0,4,0.9025,0.7331336323772709,1.0,2.326795587058324,56.49593455983869,5.017484013238868,1.1396987867306896,4.449372026124917,4.593937507211719
4,0.95,1.0,4,0.9025,0.53450313099208,1.0,1.923067780736211,38.59134523666234,4.832246375102957,2.536325215839037,2.322775875477118,2.362980529040131
5,0.95,1.0,4,0.9025,0.5377373826574174,1.0,1.764873032840916,32.5033158851886,4.088417638647405,1.133547800509609,5.4344752647896755,5.102555341453777
6,0.95,1.0,4,0.9025,0.6180932286843364,1.0,2.522447626673013,66.3964790705363,6.378753929700575,4.513093780460539,4.677496208089153,4.305124446038493
7,0.95,1.0,4,0.9025,0.5615842429729991,1.0,1.7093940672060322,30.49194437937731,3.7963786919712597,2.5086388761672005,6.637683077567331,6.259549212699101
8,0.95,1.0,4,0.9025,0.31648133367550835,1.0,1.308269130059874,17.86055384811392,3.8135834188860818,0.25578382938523225,3.465174418122088,3.398344981190395
9,0.95,1.0,4,0.9025,0.5256986283365493,1.0,2.3148674702262175,55.918176211010675,6.291366358244195,-0.8898172058124585,2.9825032613817397,3.095505080586009
10,0.95,1.0,4,0.9025,0.39576742674763316,1.0,1.5382320737354442,24.691328613106265,3.999236568002147,1.2415104603100584,4.23237359180038,3.734923186452437
11,0.95,1.0,4,0.9025,0.5850469505426428,1.0,1.9763793466071409,40.76067317364928,4.305302995476933,3.9581595221972434,3.642837709673359,3.4518268244332715
12,0.95,1.0,4,0.9025,0.5806046489981405,1.0,2.1368881720701527,47.650155765280715,5.425822240213551,-1.13624487526576,3.1354194735378482,3.129667366821028
13,0.95,1.0,4,0.9025,0.5672235021219959,1.0,2.2046689558063237,50.72096501760382,5.667108498877477,-0.15559894701947607,2.6986805503124818,3.3221083161966045
14,0.95,1.0,4,0.9025,0.3803972113225474,1.0,1.3690176686559903,19.557747761374888,3.0130982103216764,-0.8571555236621715,3.8296099929682366,3.590909350500224
15,0.95,1.0,4,0.9025,0.4060267885201966,1.0,1.385789501862334,20.039886995589185,3.086045304543657,-0.3250139649300541,3.2961758675448705,3.388996399323793
16,0.95,1.0,4,0.9025,0.6083370565400364,1.0,2.622246977754446,71.75429823408622,7.726592430550605,5.488913495892783,2.837044860895655,2.332760593996581
17,0.95,1.0,4,0.9025,0.4564196990881066,1.0,1.4621738621495706,22.309958715269236,3.2471702649161287,-0.3211857591548437,4.0259582960002955,3.9583572701498975
18,0.95,1.0,4,0.9025,0.5252660769271188,1.0,2.2737015443532007,53.94704338687602,6.416305373048506,5.167449233241472,3.465174418122088,3.4976059246032696
19,0.95,1.0,4,0.9025,0.5178363897421546,1.0,1.6645301646054473,28.912395358097314,3.6058062533636197,0.09125567814613622,4.917316566972579,5.152368524613953
20,0.95,1.0,4,0.9025,0.6266109850675925,1.0,2.3957568194976346,59.89439747103533,6.3899291976970725,0.5305033116658695,4.23237359180038,4.3601546583842685
